PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Jia, Hongliang; Li, Yi-Fan; Wang, Degao; Cai, Daoji; Yang, Meng; Ma, Jianmin; Hu, Jianxin								Endosulfan in China 1-gridded usage inventories								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				16	3			295	301		10.1007/s11356-008-0042-z			MAY 2009	2009										61							WOS:000265880600009		
J	Jia, Hongliang; Sun, Yeqing; Li, Yi-Fan; Tian, Chongguo; Wang, Degao; Yang, Meng; Ding, Yongshen; Ma, Jianmin								Endosulfan in China 2-emissions and residues								ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH				16	3			302	311		10.1007/s11356-009-0125-5			MAY 2009	2009										24							WOS:000265880600010		
J	Castrignano, A.; Buondonno, A.; Odierna, P.; Fiorentino, C.; Coppola, E.								Uncertainty assessment of a soil quality index using geostatistics								ENVIRONMETRICS				20	3			298	311		10.1002/env.930			MAY 2009	2009										7							WOS:000267408500007		
J	Wittenberg, Lea; Malkinson, Dan								Spatio-temporal perspectives of forest fires regimes in a maturing Mediterranean mixed pine landscape								EUROPEAN JOURNAL OF FOREST RESEARCH				128	3			297	304		10.1007/s10342-009-0265-7			MAY 2009	2009										27							WOS:000264945100009		
J	Zerbib, Frank; Soufflet, Christine; Barthelemy, Philippe								Evaluation of the Impact of GERD On Daily Activities Using the Self-Administered GERD Impact Scale (GIS) Questionnaire: Results of a Prospective Observational Study in the General Practice Setting								GASTROENTEROLOGY				136	5			A490	A490					MAY 2009	2009						Digestive Disease Week/110th Annual Meeting of the American-Gastroenterological-Association	MAY 30-JUN 04, 2009	Amer Gastroenterol Assoc	Chicago, IL	0							WOS:000275277202432		
J	Sloan, Chantel D.; Duell, Eric J.; Shi, Xun; Irwin, Rebecca; Andrew, Angeline S.; Williams, Scott M.; Moore, Jason H.								Ecogeographic Genetic Epidemiology								GENETIC EPIDEMIOLOGY				33	4			281	289		10.1002/gepi.20386			MAY 2009	2009										9							WOS:000265724900001		
J	Stensgaard, Anna-Sofie; Saarnak, Christopher F. L.; Utzinger, Juerg; Vounatsou, Penelope; Simoonga, Christopher; Mushinge, Gabriel; Rahbek, Carsten; Mohlenberg, Flemming; Kristensen, Thomas K.								Virtual globes and geospatial health: the potential of new tools in the management and control of vector-borne diseases								GEOSPATIAL HEALTH				3	2			127	141		10.4081/gh.2009.216			MAY 2009	2009										39							WOS:000268104300001		
J	Jacob, Benjamin G.; Gu, Weidong; Caamano, Erik X.; Novak, Robert J.								Developing operational algorithms using linear and non-linear squares estimation in Python (R) for the identification of Culex pipiens and Culex restuans in a mosquito abatement district (Cook County, Illinois, USA)								GEOSPATIAL HEALTH				3	2			157	176		10.4081/gh.2009.218			MAY 2009	2009										8							WOS:000268104300003		
J	Capinha, Cesar; Gomes, Eduardo; Reis, Eusebio; Rocha, Jorge; Sousa, Carla A.; do Rosario, V. E.; Almeida, A. Paulo								Present habitat suitability for Anopheles atroparvus (Diptera, Culicidae) and its coincidence with former malaria areas in mainland Portugal								GEOSPATIAL HEALTH				3	2			177	187		10.4081/gh.2009.219			MAY 2009	2009										15							WOS:000268104300004		
J	Rinaldi, Laura; Musella, Vincenzo; Veneziano, Vincenzo; Condoleo, Renato U.; Cringoli, Giuseppe								Helmintic infections in water buffaloes on Italian farms: a spatial analysis								GEOSPATIAL HEALTH				3	2			233	239		10.4081/gh.2009.223			MAY 2009	2009										14							WOS:000268104300008		
J	Wang, Xiao Yu; Hu, Wenbiao; Tong, Shilu								Long-term exposure to gaseous air pollutants and cardio-respiratory mortality in Brisbane, Australia								GEOSPATIAL HEALTH				3	2			257	263		10.4081/gh.2009.225			MAY 2009	2009										10							WOS:000268104300010		
J	O'Connor, E. M.; Dillon, P. J.; Molot, L. A.; Creed, I. F.								Modeling dissolved organic carbon mass balances for lakes of the Muskoka River Watershed								HYDROLOGY RESEARCH				40	2-3			273	290		10.2166/nh.2009.106			MAY 2009	2009										9							WOS:000266439000015		
J	Wang, Frank Z.; Helian, Na; Wu, Sining; Guo, Yike; Deng, Derek Yuhui; Meng, Lingkui; Zhang, Wen; Crowncroft, Jon; Bacon, Jean; Parker, Michael Andrew								Eight Times Acceleration of Geospatial Data Archiving and Distribution on the Grids								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				47	5			1444	1453		10.1109/TGRS.2008.2010055			MAY 2009	2009										2							WOS:000265487100019		
J	Liebe, Jens R.; van de Giesen, Nick; Andreini, Marc S.; Steenhuis, Tammo S.; Walter, M. Todd								Suitability and Limitations of ENVISAT ASAR for Monitoring Small Reservoirs in a Semiarid Area								IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING				47	5			1536	1547		10.1109/TGRS.2008.2004805			MAY 2009	2009										19							WOS:000265487100027		
J	Yanniello, Robert; Paoletti, Gabriel J.								Safety and Environmental Evaluation of Insulating Media in Medium-Voltage Distribution Equipment								IEEE TRANSACTIONS ON INDUSTRY APPLICATIONS				45	3			1155	1158		10.1109/TIA.2009.2018957			MAY-JUN 2009	2009						Annual IEEE/IAS Electrical Safety Workshop	MAR 18-21, 2008	IAS; IEEE	Dallas, TX	2							WOS:000266452700029		
J	Frizzelle, Brian G.; Evenson, Kelly R.; Rodriguez, Daniel A.; Laraia, Barbara A.								The importance of accurate road data for spatial applications in public health: customizing a road network								INTERNATIONAL JOURNAL OF HEALTH GEOGRAPHICS				8						24	10.1186/1476-072X-8-24			MAY 1 2009	2009										22							WOS:000267073200002		
J	Akomolafe, Dipo Theophilus; Adekayode, F. O.; Gbadeyan, J. A.; Ibiyemi, T. S.								Enhancing road monitoring and safety through the use of geospatial technology								INTERNATIONAL JOURNAL OF PHYSICAL SCIENCES				4	5			343	348					MAY 2009	2009										1							WOS:000268836800015		
J	Musinguzi, Joshua; Kirungi, Wilfrod; Opio, Alex; Montana, Livia; Mishra, Vinod; Madraa, Elizabeth; Biryahwaho, Benon; Mermin, Jonathan; Bunnell, Rebecca; Cross, Anne; Hladik, Wolfgang; McFarland, Willie; Stoneburner, Rand								Comparison of HIV Prevalence Estimates From Sentinel Surveillance and a National Population-Based Survey in Uganda, 2004-2005								JAIDS-JOURNAL OF ACQUIRED IMMUNE DEFICIENCY SYNDROMES				51	1			78	84		10.1097/QAI.0b013e3181990713			MAY 1 2009	2009										11							WOS:000265585800012		
J	Kim, Ju-Hyung; Yoon, Ja-Young; Kim, Kyung-Hwan; Kim, Jae-Jun								Conceptual Model of Intelligent Program Management Information Systems (iPMIS) for Urban Renewal Mega Projects								JOURNAL OF ASIAN ARCHITECTURE AND BUILDING ENGINEERING				8	1			57	64		10.3130/jaabe.8.57			MAY 2009	2009										7							WOS:000266392300008		
J	Etherington, Thomas R.; Ward, Alastair I.; Smith, Graham C.; Pietravalle, Stephane; Wilson, Gavin J.								Using the Mahalanobis distance statistic with unplanned presence-only survey data for biogeographical models of species distribution and abundance: a case study of badger setts								JOURNAL OF BIOGEOGRAPHY				36	5			845	853		10.1111/j.1365-2699.2008.02041.x			MAY 2009	2009										21							WOS:000265076300005		
J	Scarfe, Bradley E.; Healy, Terry R.; Rennie, Hamish G.; Mead, Shaw T.								Sustainable Management of Surfing Breaks: Case Studies and Recommendations								JOURNAL OF COASTAL RESEARCH				25	3			684	703		10.2112/08-0999.1			MAY 2009	2009										11							WOS:000266182300013		
J	Oezcan, Hasan; Akbulak, Cengiz; Kelkit, Abdullah; Tosunoglu, Murat; Uysal, Ismet								Ecotourism Potential and Management of Kavak Delta (Northwest Turkey)								JOURNAL OF COASTAL RESEARCH				25	3			781	787		10.2112/08-1068.1			MAY 2009	2009										5							WOS:000266182300021		
J	Sarathi, Ramanujam; Umamaheswari, Rangasamy								UNDERSTANDING THE PARTIAL DISCHARGE ACTIVITY INITIATED BY A CONDUCTING PARTICLE IN GIS UNDER DC VOLTAGES USING UHF TECHNIQUE								JOURNAL OF ELECTRICAL ENGINEERING-ELEKTROTECHNICKY CASOPIS				60	3			136	142					MAY-JUN 2009	2009										3							WOS:000268522300003		
J	Dengiz, Orhan; Yakupoglu, Tugrul; Baskan, Oguz								Soil erosion assessment using geographical information system (GIS) and remote sensing (RS) study from Ankara-Guvenc Basin, Turkey								JOURNAL OF ENVIRONMENTAL BIOLOGY				30	3			339	344					MAY 2009	2009										3							WOS:000265504200004		
J	Balram, Shivanand; Dragicevic, Suzana; Feick, Rob								Collaborative GIS for spatial decision support and visualization								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			1963	1965		10.1016/j.jenvman.2008.07.014			MAY 2009	2009										14							WOS:000266127700001		
J	Jankowski, Piotr								Towards participatory geographic information systems for community-based environmental decision making								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			1966	1971		10.1016/j.jenvman.2007.08.028			MAY 2009	2009										81							WOS:000266127700002		
J	Ramsey, Kevin								GIS, modeling, and politics: On the tensions of collaborative decision support								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			1972	1980		10.1016/j.jenvman.2007.08.029			MAY 2009	2009										29							WOS:000266127700003		
J	Rantanen, H.; Kahila, M.								The SoftGIS approach to local knowledge								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			1981	1990		10.1016/j.jenvman.2007.08.025			MAY 2009	2009										28							WOS:000266127700004		
J	Carton, L. J.; Thissen, W. A. H.								Emerging conflict in collaborative mapping: Towards a deeper understanding?								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			1991	2001		10.1016/j.jenvman.2007.08.033			MAY 2009	2009										19							WOS:000266127700005		
J	Joerin, Florent; Desthieux, Gilles; Beuze, Sandrine Billeau; Nembrini, Aurore								Participatory diagnosis in urban planning: Proposal for a learning process based on geographical information								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2002	2011		10.1016/j.jenvman.2007.08.024			MAY 2009	2009										11							WOS:000266127700006		
J	Gullino, Silvia								Urban regeneration and democratization of information access: CitiStat experience in Baltimore								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2012	2019		10.1016/j.jenvman.2007.08.027			MAY 2009	2009										7							WOS:000266127700007		
J	Sidlar, Christopher L.; Rinner, Claus								Utility assessment of a map-based online geo-collaboration tool								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2020	2026		10.1016/j.jenvman.2007.08.030			MAY 2009	2009										18							WOS:000266127700008		
J	Simao, Ana; Densham, Paul J.; Haklay, Mordechai (Muki)								Web-based GIS for collaborative planning and public participation: An application to the strategic planning of wind farm sites								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2027	2040		10.1016/j.jenvman.2007.08.032			MAY 2009	2009										89							WOS:000266127700009		
J	McHugh, Rosemarie; Roche, Stephane; Bedard, Yvan								Towards a SOLAP-based public participation GIS								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2041	2054		10.1016/j.jenvman.2008.01.020			MAY 2009	2009										10							WOS:000266127700010		
J	Hall, G. Brent; Moore, Antoni; Knight, Peter; Hankey, Nick								The extraction and utilization of local and scientific geospatial knowledge within the Bluff oyster fishery, New Zealand								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2055	2070		10.1016/j.jenvman.2007.08.022			MAY 2009	2009										18							WOS:000266127700011		
J	De Freitas, Debora M.; Tagliani, Paulo Roberto A.								The use of GIS for the integration of traditional and scientific knowledge in supporting artisanal fisheries management in southern Brazil								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2071	2080		10.1016/j.jenvman.2007.08.026			MAY 2009	2009										20							WOS:000266127700012		
J	Anderson, Candace; Beazley, Karen; Boxall, James								Lessons for PPGIS from the application of a decision-support tool in the Nova Forest Alliance of Nova Scotia, Canada								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2081	2089		10.1016/j.jenvman.2007.08.031			MAY 2009	2009										12							WOS:000266127700013		
J	Sheppard, Stephen R. J.; Cizek, Petr								The ethics of Google Earth: Crossing thresholds from spatial data to landscape visualisation								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	6			2102	2117		10.1016/j.jenvman.2007.09.012			MAY 2009	2009										84							WOS:000266127700015		
J	Rebelo, L. -M.; Finlayson, C. M.; Nagabhatla, N.								Remote sensing and GIS for wetland inventory, mapping and change analysis								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90	7			2144	2153		10.1016/j.jenvman.2007.06.027			MAY 2009	2009										93							WOS:000266740000005		
J	Jellema, Andre; Stobbelaar, Derk-Jan; Groot, Jeroen C. J.; Rossing, Walter A. H.								Landscape character assessment using region growing techniques in geographical information systems								JOURNAL OF ENVIRONMENTAL MANAGEMENT				90				S161	S174		10.1016/j.jenvman.2008.11.031			MAY 2009	2009										15							WOS:000266651100007		
J	Hansen, William; Kalapasev, Ned; Gillespie, Amy; Singler, Mary; Ball, Marsha								Development of a Pedestrian Walkability Database of Northern Kentucky Using Geographic Information Systems (GIS)								JOURNAL OF PHYSICAL ACTIVITY & HEALTH				6	3			374	385		10.1123/jpah.6.3.374			MAY 2009	2009										8							WOS:000279930800015		
J	Long, Antony J.; Woodroffe, Sarah A.; Dawson, Sue; Roberts, David H.; Bryant, Charlotte L.								Late Holocene relative sea level rise and the Neoglacial history of the Greenland ice sheet								JOURNAL OF QUATERNARY SCIENCE				24	4			345	359		10.1002/jqs.1235			MAY 2009	2009										24							WOS:000265807400005		
J	Hickin, Adrian S.; Kerr, Benjamin; Barchyn, Thomas E.; Paulen, Roger C.								USING GROUND-PENETRATING RADAR AND CAPACITIVELY COUPLED RESISTIVITY TO INVESTIGATE 3-D FLUVIAL ARCHITECTURE AND GRAIN-SIZE DISTRIBUTION OF A GRAVEL FLOODPLAIN IN NORTHEAST BRITISH COLUMBIA, CANADA								JOURNAL OF SEDIMENTARY RESEARCH				79	5-6			457	477		10.2110/jsr.2009.044			MAY-JUN 2009	2009										20							WOS:000266507200013		
J	Duraiswami, Raymond A.; Dumale, Vrishali; Shetty, Usha								Geospatial mapping of potential recharge zones in parts of Pune city								JOURNAL OF THE GEOLOGICAL SOCIETY OF INDIA				73	5			621	638		10.1007/s12594-009-0048-2			MAY 2009	2009										1							WOS:000266911800004		
J	Brown, Donald J.; Spontak, Dana M.; Tibbets, Mary N.; Connolly, Amy R.; Baccus, John T.								Enhancing the Farm Bill's Conservation Potential Through Land Prioritization								JOURNAL OF WILDLIFE MANAGEMENT				73	4			620	625		10.2193/2008-315			MAY 2009	2009										5							WOS:000266133900021		
J	Costantini, E. A. C.; Urbano, F.; Aramini, G.; Barbetti, R.; Bellino, F.; Bocci, M.; Bonati, G.; Fais, A.; L'Abate, G.; Loj, G.; Magini, S.; Napoli, R.; Nino, P.; Paolanti, M.; Perciabosco, M.; Tascone, F.								RATIONALE AND METHODS FOR COMPILING AN ATLAS OF DESERTIFICATION IN ITALY								LAND DEGRADATION & DEVELOPMENT				20	3			261	276		10.1002/ldr.908			MAY-JUN 2009	2009										33							WOS:000266955100003		
J	Pignatelli, C.; Sanso, P.; Mastronuzzi, G.								Evaluation of tsunami flooding using geomorphologic evidence								MARINE GEOLOGY				260	1-4			6	18		10.1016/j.margeo.2009.01.002			MAY 1 2009	2009										62							WOS:000267913400002		
J	Bowles, Kate								LIMIT OF MAPS? LOCALITY AND CINEMA-GOING IN AUSTRALIA								MEDIA INTERNATIONAL AUSTRALIA					131			83	94					MAY 2009	2009										3							WOS:000266386200009		
J	Chew, Amy; Oheim, Kathryn								USING GIS TO DETERMINE THE EFFECTS OF TWO COMMON TAPHONOMIC BIASES ON VERTEBRATE FOSSIL ASSEMBLAGES								PALAIOS				24	5-6			367	376		10.2110/palo.2008.p08-047r			MAY-JUN 2009	2009										11							WOS:000266707400011		
J	Kim, Daehyun; Yu, Keun Bae								A conceptual model of coastal dune ecology synthesizing spatial gradients of vegetation, soil, and geomorphology								PLANT ECOLOGY				202	1			135	148		10.1007/s11258-008-9456-4			MAY 2009	2009										41							WOS:000264842200012		
J	Bompangue, Didier; Giraudoux, Patrick; Piarroux, Martine; Mutombo, Guy; Shamavu, Rick; Sudre, Bertrand; Mutombo, Annie; Mondonge, Vital; Piarroux, Renaud								Cholera Epidemics, War and Disasters around Goma and Lake Kivu: An Eight-Year Survey								PLOS NEGLECTED TROPICAL DISEASES				3	5					e436	10.1371/journal.pntd.0000436			MAY 2009	2009										27							WOS:000267268000010		
J	Baschieri, Angela; Falkingham, Jane								Staying in School: Assessing the Role of Access, Availability, and Economic Opportunities - the Case of Tajikistan								POPULATION SPACE AND PLACE				15	3			205	224		10.1002/psp.512			MAY-JUN 2009	2009										7							WOS:000264468600001		
J	Poplar-Jeffers, Ira O.; Petty, J. Todd; Anderson, James T.; Kite, Steven J.; Strager, Michael P.; Fortney, Ronald H.								Culvert Replacement and Stream Habitat Restoration: Implications from Brook Trout Management in an Appalachian Watershed, USA								RESTORATION ECOLOGY				17	3			404	413		10.1111/j.1526-100X.2008.00396.x			MAY 2009	2009										53							WOS:000265713100012		
J	Facco, Alexandro Gomes; Ribeiro, Aristides; Sediyama, Gilberto Chohaku; Leite, Fernando Palha; de Barros, Nairam Felix								NET RADIATION FOR EUCALYPT PLANTATIONS IN AREAS WITH UNDULATED RELIEF								REVISTA ARVORE				33	3			471	480		10.1590/S0100-67622009000300009			MAY-JUN 2009	2009										3							WOS:000268394500009		
J	Flauzino, Regina Fernandes; Souza-Santos, Reinaldo; Oliveira, Rosely Magalhaes								Dengue, geoprocessing, and socioeconomic and environmental indicators: a review								REVISTA PANAMERICANA DE SALUD PUBLICA-PAN AMERICAN JOURNAL OF PUBLIC HEALTH				25	5			456	461		10.1590/S1020-49892009000500012			MAY 2009	2009										18							WOS:000268033400012		
J	Colvin, Michael E.; Moffitt, Christine M.								EVALUATION OF IRRIGATION CANAL NETWORKS TO ASSESS STREAM CONNECTIVITY IN A WATERSHED								RIVER RESEARCH AND APPLICATIONS				25	4			486	496		10.1002/rra.1171			MAY 2009	2009										1							WOS:000266186000009		
J	Polezhaev, A. N.								Vegetation of the Northern Russian Far East in geographic information systems								RUSSIAN JOURNAL OF ECOLOGY				40	3			166	171		10.1134/S1067413609030047			MAY 2009	2009										0							WOS:000265961800004		
J	Cengiz, Tuelay; Caliskan, Erhan								Ecological approach in sustainable tourism: Savsat district example								SCIENTIFIC RESEARCH AND ESSAYS				4	5			513	524					MAY 2009	2009										0							WOS:000266164900021		
J	Bone, Christopher; Dragicevic, Suzana								Defining Transition Rules with Reinforcement Learning for Modeling Land Cover Change								SIMULATION-TRANSACTIONS OF THE SOCIETY FOR MODELING AND SIMULATION INTERNATIONAL				85	5			291	305		10.1177/0037549709103510			MAY 2009	2009										1							WOS:000265750200001		
J	Benenson, Itzhak; Hatna, Erez; Or, Ehud								From Schelling to Spatially Explicit Modeling of Urban Ethnic and Economic Residential Dynamics								SOCIOLOGICAL METHODS & RESEARCH				37	4			463	497		10.1177/0049124109334792			MAY 2009	2009										15							WOS:000266331100001		
J	Lopez-Vicente, Manuel; Navas, Ana								Predicting Soil Erosion With RUSLE in Mediterranean Agricultural Systems at Catchment Scale								SOIL SCIENCE				174	5			272	282		10.1097/SS.0b013e3181a4bf50			MAY 2009	2009										27							WOS:000266177200004		
J	Mulder, N.; Grab, S. W.								Contemporary spatio-temporal patterns of snow cover over the Drakensberg								SOUTH AFRICAN JOURNAL OF SCIENCE				105	5-6			228	233					MAY-JUN 2009	2009										9							WOS:000268687300016		
J	Liu, Shangbin; Cieszewski, Chris I.; Lowe, Roger, III; Zasada, Michal								Sensitivity Analysis on Long-Term Fiber Supply Simulations in Georgia								SOUTHERN JOURNAL OF APPLIED FORESTRY				33	2			81	90					MAY 2009	2009						Southern Mensurationists Conference 2007	NOV 12-15, 2007		Orange Beach, AL	2							WOS:000266022600007		
J	Lowe, Roger C.; Cieszewski, Chris J.; Liu, Shangbin; Meng, Qingmin; Siry, Jacek P.; Zasada, Michat; Zawadzki, Jaroslaw								Assessment of Stream Management Zones and Road Beautifying Buffers in Georgia Based on Remote Sensing and Various Ground Inventory Data								SOUTHERN JOURNAL OF APPLIED FORESTRY				33	2			91	100					MAY 2009	2009						Southern Mensurationists Conference 2007	NOV 12-15, 2007		Orange Beach, AL	2							WOS:000266022600008		
J	Tong Zhijun; Zhang Jiquan; Liu Xingpeng								GIS-based risk assessment of grassland fire disaster in western Jilin province, China								STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT				23	4			463	471		10.1007/s00477-008-0233-7			MAY 2009	2009						1st International Conference on Risk Analysis and Crisis Response	SEP 25-26, 2007	China Assoc Disaster Prevent, Risk Anal Council; Natl Disaster Reduct Ctr; Minist Civil Affairs China; Soc Risk Anal; Soc Risk Anal Europe; Soc Risk Anal Japan	Shanghai Maritime Univ, Shanghai, PEOPLES R CHINA	18							WOS:000264330300007		
J	Mozgawa, Jerzy; Tracz, Wiktor								Integration of orthophotomap, digital terrain model and vector layers of forest digital map								SYLWAN				153	5			291	297					MAY 2009	2009										0							WOS:000269090200001		
J	Vega, Amaya; Reynolds-Feighan, Aisling								A methodological framework for the study of residential location and travel-to-work mode choice under central and suburban employment destination patterns								TRANSPORTATION RESEARCH PART A-POLICY AND PRACTICE				43	4			401	419		10.1016/j.tra.2008.11.011			MAY 2009	2009										38							WOS:000264904800008		
J	Lin, Hung-Yueh; Chen, Guan-Hwa								Regional optimization model for locating supplemental recycling depots								WASTE MANAGEMENT				29	5			1473	1479		10.1016/j.wasman.2008.10.012			MAY 2009	2009										8							WOS:000264977200003		
J	Paudel, Krishna P.; Bhattaraj, Keshav; Gauthier, Wayne M.; Hall, Larry M.								Geographic information systems (GIS) based model of dairy manure transportation and application with environmental quality consideration								WASTE MANAGEMENT				29	5			1634	1643		10.1016/j.wasman.2008.11.028			MAY 2009	2009										15							WOS:000264977200024		
J	Kaneko, Shuhei; Okabe, Shigemitsu								Insulation Characteristics and Its Evaluation Method of N-2 Gas for Nonstandard Lightning Impulse Waveforms								ELECTRICAL ENGINEERING IN JAPAN				167	2			10	20		10.1002/eej.20754			APR 30 2009	2009										0							WOS:000262903700002		
J	Rokunohe, Toshiaki; Yagihashi, Yoshitaka; Endo, Fumihiro; Oomori, Takashi								Development of a High-Pressure Air-Insulated 72/84-kV Disconnecting Switch Corresponding to Bus-Transfer Current Switching								ELECTRICAL ENGINEERING IN JAPAN				167	2			48	55		10.1002/eej.20595			APR 30 2009	2009										0							WOS:000262903700006		
J	El Bastawesy, Mohammed; White, Kevin; Nasr, Ayman								Integration of remote sensing and GIS for modelling flash floods in Wadi Hudain catchment, Egypt								HYDROLOGICAL PROCESSES				23	9			1359	1368		10.1002/hyp.7259			APR 30 2009	2009										19							WOS:000265561900009		
J	Kontic, Davor; Kontic, Branko								Introduction of threat analysis into the land-use planning process								JOURNAL OF HAZARDOUS MATERIALS				163	2-3			683	700		10.1016/j.jhazmat.2008.07.040			APR 30 2009	2009										17							WOS:000264160000027		
J	Morin, Efrat; Grodek, Tamir; Dahan, Ofer; Benito, Gerardo; Kulls, Christoph; Jacoby, Yael; Van Langenhove, Guido; Seely, Mary; Enzel, Yehouda								Flood routing and alluvial aquifer recharge along the ephemeral arid Kuiseb River, Namibia								JOURNAL OF HYDROLOGY				368	1-4			262	275		10.1016/j.jhydrol.2009.02.015			APR 30 2009	2009										48							WOS:000265424700024		
J	Hossain, M. Shahadat; Chowdhury, Sayedur Rahman; Das, Nani Gopal; Sharifuzzaman, S. M.; Sultana, Abida								Integration of GIS and multicriteria decision analysis for urban aquaculture development in Bangladesh								LANDSCAPE AND URBAN PLANNING				90	3-4			119	133		10.1016/j.landurbplan.2008.10.020			APR 30 2009	2009										41							WOS:000265153700004		
J	Hepcan, Serif; Hepcan, Cigdem Coskun; Bouwma, Irene M.; Jongman, Rob H. G.; Oezkan, Mehmet Buelent								Ecological networks as a new approach for nature conservation in Turkey: A case study of Izmir Province								LANDSCAPE AND URBAN PLANNING				90	3-4			143	154		10.1016/j.landurbplan.2008.10.023			APR 30 2009	2009										23							WOS:000265153700006		
J	Goni, Maria Fernanda Sanchez; Landais, Amaelle; Cacho, Isabel; Duprat, Josette; Rossignol, Linda								Contrasting intrainterstadial climatic evolution between high and middle North Atlantic latitudes: A close-up of Greenland Interstadials 8 and 12								GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS				10						Q04U04	10.1029/2008GC002369			APR 28 2009	2009										9							WOS:000265663600001		
J	Parolo, Gilberto; Ferrarini, Alessandro; Rossi, Graziano								Optimization of tourism impacts within protected areas by means of genetic algorithms								ECOLOGICAL MODELLING				220	8			1138	1147		10.1016/j.ecolmodel.2009.01.012			APR 24 2009	2009										18							WOS:000265341700010		
J	Kocev, Dragi; Dzeroski, Saso; White, Matt D.; Newell, Graeme R.; Griffioen, Peter								Using single- and multi-target regression trees and ensembles to model a compound index of vegetation condition								ECOLOGICAL MODELLING				220	8			1159	1168		10.1016/j.ecolmodel.2009.01.037			APR 24 2009	2009										42							WOS:000265341700012		
J	Scotch, Matthew; Odofin, Lynda; Rabinowitz, Peter								Linkages between animal and human health sentinel data								BMC VETERINARY RESEARCH				5						15	10.1186/1746-6148-5-15			APR 23 2009	2009										26							WOS:000266002700001		
J	Fernandez, P.; Irigaray, C.; Jimenez, J.; El Hamdouni, R.; Crosetto, M.; Monserrat, O.; Chacon, J.								First delimitation of areas affected by ground deformations in the Guadalfeo River Valley and Granada metropolitan area (Spain) using the DInSAR technique								ENGINEERING GEOLOGY				105	1-2			84	101		10.1016/j.enggeo.2008.12.005			APR 23 2009	2009										21							WOS:000265998600009		
J	Canakci, Hanifi; Guellue, Hamza								Development of a hazard assessment model for near surface caves in limestone								ENGINEERING GEOLOGY				105	1-2			102	107		10.1016/j.enggeo.2008.12.004			APR 23 2009	2009										2							WOS:000265998600010		
J	Vicente-Serrano, Sergio M.; Begueria, Santiago; Lopez-Moreno, Juan I.; El Kenawy, Ahmed M.; Angulo-Martinez, Marta								Daily atmospheric circulation events and extreme precipitation risk in northeast Spain: Role of the North Atlantic Oscillation, the Western Mediterranean Oscillation, and the Mediterranean Oscillation								JOURNAL OF GEOPHYSICAL RESEARCH-ATMOSPHERES				114						D08106	10.1029/2008JD011492			APR 22 2009	2009										40							WOS:000265534700008		
J	Minder, Justin R.; Roe, Gerard H.; Montgomery, David R.								Spatial patterns of rainfall and shallow landslide susceptibility								WATER RESOURCES RESEARCH				45						W04419	10.1029/2008WR007027			APR 22 2009	2009										17							WOS:000265539800002		
J	Qiu Jian-jun; Wang Li-gang; Li Hu; Tang Hua-jun; Li Chang-sheng; Van Ranst, Eric								Modeling the Impacts of Soil Organic Carbon Content of Croplands on Crop Yields in China								AGRICULTURAL SCIENCES IN CHINA				8	4			464	471		10.1016/S1671-2927(08)60233-3			APR 20 2009	2009										13							WOS:000278075300011		
J	Teich, Michaela; Bebi, Peter								Evaluating the benefit of avalanche protection forest with GIS-based risk analyses-A case study in Switzerland								FOREST ECOLOGY AND MANAGEMENT				257	9			1910	1919		10.1016/j.foreco.2009.01.046			APR 16 2009	2009						International-Union-of-Forestry-Research-Organization Conference on Natural Hazards and Natural Disturbances in Mountain Forests	SEP, 2007	Int Union Forestry Res Org	Trento, ITALY	22							WOS:000265572100007		
J	Debella-Gilo, Misganu; Etzelmuller, Bernd								Spatial prediction of soil classes using digital terrain analysis and multinomial logistic regression modeling integrated in GIS: Examples from Vestfold County, Norway								CATENA				77	1			8	18		10.1016/j.catena.2008.12.001			APR 15 2009	2009										44							WOS:000264314100002		
