PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Caso, Ivano; D'Angelo, Raffaele; Palma, Biagio; Parise, Mario; Ruocco, Anna								Landslide Susceptibility Maps in the Rock Slopes of the Ventotene Island (Latium, Italy)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								941	945		10.1007/978-3-319-09057-3_163			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100163		
J	Boroumandi, Mehdi; Khamehchiyan, Mashalah; Nikoudel, Mohammad Reza								Using of Analytic Hierarchy Process for Landslide Hazard Zonation in Zanjan Province, Iran								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								951	955		10.1007/978-3-319-09057-3_165			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100165		
J	Vandromme, Rosalie; Desramaut, Nicolas; Garnier, Christophe; Bernardie, Severine								A Novel Approach to Integrate Effects of Vegetation Changes on Slope Stability								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								975	978		10.1007/978-3-319-09057-3_170			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100170		
J	Nibigira, Leonidas; Draidia, Salah; Havenith, Hans-Balder								GIS-Based Landslide Susceptibility Mapping in the Great Lakes Region of Africa, Case Study of Bujumbura Burundi								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								985	988		10.1007/978-3-319-09057-3_172			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100172		
J	Marinos, Vassilis; Papathanassiou, George; Vougiouka, Evlampia; Karantanellis, Eustratios								Towards the Evaluation of Landslide Hazard in the Mountainous Area of Evritania, Central Greece								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								989	993		10.1007/978-3-319-09057-3_173			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100173		
J	Sciuto, P. F.								Cycloids: Construction of a Dynamic Pattern for Cartographic Representation of Landslides								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								999	1002		10.1007/978-3-319-09057-3_175			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100175		
J	Palamakumbure, Darshika; Stirling, David; Flentje, Phil; Chowdhury, Robin								ArcGIS V.10 Landslide Susceptibility Data Mining Add-in Tool Integrating Data Mining and GIS Techniques to Model Landslide Susceptibility								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1191	1194		10.1007/978-3-319-09057-3_208			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	2							WOS:000358988100208		
J	Ilia, Ioanna; Koumantakis, Ioannis; Rozos, Dimitrios; Koukis, Georgios; Tsangaratos, Paraskevas								A Geographical Information System (GIS) Based Probabilistic Certainty Factor Approach in Assessing Landslide Susceptibility: The Case Study of Kimi, Euboea, Greece								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1199	1204		10.1007/978-3-319-09057-3_210			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	5							WOS:000358988100210		
J	Mergili, Martin; Marchesini, Ivan; Alvioli, Massimiliano; Rossi, Mauro; Santangelo, Michele; Cardinali, Mauro; Ardizzone, Francesca; Fiorucci, Federica; Schneider-Muntau, Barbara; Fellin, Wolfgang; Guzzetti, Fausto								GIS-Based Deterministic Analysis of Deep-Seated Slope Stability in a Complex Geological Setting								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1437	1440		10.1007/978-3-319-09057-3_254			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	2							WOS:000358988100254		
J	Wang, Chunxiang; Marui, Hideaki; Watanabe, Naoki; Furuya, Gen								Numerical Simulations for the Possible Future Geohazard Events in the Rjecina Valley, Croatia								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1485	1489		10.1007/978-3-319-09057-3_263			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100263		
J	Wei, Lun-Wei; Lee, Ching-Fang; Huang, Chuen-Ming; Huang, Wei-Kai; Lin, Hsi-Hung; Chi, Chung-Chi								A Prelimilary Study of the Rainfall Threshold and Early Warning System for Landslide in Taiwan								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1571	1574		10.1007/978-3-319-09057-3_279			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000358988100279		
J	Passalacqua, Roberto; Bovolenta, Rossella; Federici, Bianca								An Integrated Hydrological-Geotechnical Model in GIS for the Analysis and Prediction of Large-Scale Landslides Triggered by Rainfall Events								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1799	1803		10.1007/978-3-319-09057-3_318			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000358988100318		
J	Toe, D.; Berger, F.								Regional Mapping of Forest with a Protection Function Against Rockfall								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1957	1959		10.1007/978-3-319-09057-3_346			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	3							WOS:000358988100346		
J	Li, Hua; Huang, Runqiu; Xu, Xiangtao; Xiao, Janguo; Zhong, Xingrong								The Study on the Determination Method of 3D Joint Roughness Coefficient								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								1995	1999		10.1007/978-3-319-09057-3_354			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100354		
J	Abbruzzese, Jacopo M.; Labiouse, Vincent								New Developments in Rock Fall Hazard Assessment and Zoning: An Application of the Cadanav Methodology								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								2001	2005		10.1007/978-3-319-09057-3_355			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000358988100355		
J	Flentje, Phil; Palamakumbure, Darshika; Thompson, Jack								Assessing Rockfall Along the Illawarra Escarpment								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 2: LANDSLIDE PROCESSES								2031	2036		10.1007/978-3-319-09057-3_361			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	3							WOS:000358988100361		
J	Yin, Ping; Mu, Lan								An empirical comparison of spatial demand representations in maximal coverage modeling								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				42	4			574	592		10.1068/b130004p			2015	2015										3							WOS:000360025200002		
J	Pelzer, Peter; Geertman, Stan; van der Heijden, Rob								Knowledge in communicative planning practice: a different perspective for planning support systems								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				42	4			638	651		10.1068/b130040p			2015	2015										4							WOS:000360025200005		
J	Garnero, Gabriele; Fabrizio, Enrico								Visibility analysis in urban spaces: a raster-based approach and case studies								ENVIRONMENT AND PLANNING B-PLANNING & DESIGN				42	4			688	707		10.1068/b130119p			2015	2015										1							WOS:000360025200008		
J	Andziulis, Arunas; Lenkauskas, Tomas; Eglynas, Tomas; Voznak, Miroslav; Jakovlev, Sergej								Investigation of Sonar Stabilisation Method for Improved Seafloor Image Quality								Lecture Notes in Geoinformation and Cartography								1	16		10.1007/978-3-319-11463-7_1			2015	2015						11th Symposium on Geoinformatics for Intelligent Transportation (GIS)	JAN 27-29, 2014	Assoc Geog Informat Labs Europe; European Spatial Data Res Org; Intelligent Transport Syst & Serv; Czech Assoc Geoinformat; Slovak Assoc Geoinformat	Ostrava, CZECH REPUBLIC	0							WOS:000360174300001		
J	Boori, Mukesh; Ferraro, Ralph								Global Land Cover Classification Based on Microwave Polarization and Gradient Ratio (MPGR)								Lecture Notes in Geoinformation and Cartography								17	37		10.1007/978-3-319-11463-7_2			2015	2015						11th Symposium on Geoinformatics for Intelligent Transportation (GIS)	JAN 27-29, 2014	Assoc Geog Informat Labs Europe; European Spatial Data Res Org; Intelligent Transport Syst & Serv; Czech Assoc Geoinformat; Slovak Assoc Geoinformat	Ostrava, CZECH REPUBLIC	5							WOS:000360174300002		
J	Horak, Jiri; Ivan, Igor; Fojtik, David								Time of Day Dependency of Public Transport Accessibility in the Czech Republic								Lecture Notes in Geoinformation and Cartography								93	108		10.1007/978-3-319-11463-7_7			2015	2015						11th Symposium on Geoinformatics for Intelligent Transportation (GIS)	JAN 27-29, 2014	Assoc Geog Informat Labs Europe; European Spatial Data Res Org; Intelligent Transport Syst & Serv; Czech Assoc Geoinformat; Slovak Assoc Geoinformat	Ostrava, CZECH REPUBLIC	1							WOS:000360174300007		
J	Huebnerova, Jitka								Towards a Solution for the Public Web-Based GIS Monitoring and Alerting System								Lecture Notes in Geoinformation and Cartography								121	135		10.1007/978-3-319-11463-7_9			2015	2015						11th Symposium on Geoinformatics for Intelligent Transportation (GIS)	JAN 27-29, 2014	Assoc Geog Informat Labs Europe; European Spatial Data Res Org; Intelligent Transport Syst & Serv; Czech Assoc Geoinformat; Slovak Assoc Geoinformat	Ostrava, CZECH REPUBLIC	0							WOS:000360174300009		
J	Kolisko, Pavel								Examples of the Implementation of Fuzzy Models in Tourism in the South Moravian Region								Lecture Notes in Geoinformation and Cartography								161	185		10.1007/978-3-319-11463-7_12			2015	2015						11th Symposium on Geoinformatics for Intelligent Transportation (GIS)	JAN 27-29, 2014	Assoc Geog Informat Labs Europe; European Spatial Data Res Org; Intelligent Transport Syst & Serv; Czech Assoc Geoinformat; Slovak Assoc Geoinformat	Ostrava, CZECH REPUBLIC	0							WOS:000360174300012		
J	Kurowska, Krystyna; Kryszk, Hubert; Kietlinska, Ewa								Photovoltaics as an Element of Intelligent Transport System Development								Lecture Notes in Geoinformation and Cartography								187	199		10.1007/978-3-319-11463-7_13			2015	2015						11th Symposium on Geoinformatics for Intelligent Transportation (GIS)	JAN 27-29, 2014	Assoc Geog Informat Labs Europe; European Spatial Data Res Org; Intelligent Transport Syst & Serv; Czech Assoc Geoinformat; Slovak Assoc Geoinformat	Ostrava, CZECH REPUBLIC	0							WOS:000360174300013		
J	van der Waerden, Peter; Timmermans, Harry; Van Hove, Lies								GPS Data and Car Drivers' Parking Search Behavior in the City of Turnhout, Belgium								Lecture Notes in Geoinformation and Cartography								247	256		10.1007/978-3-319-11463-7_18			2015	2015						11th Symposium on Geoinformatics for Intelligent Transportation (GIS)	JAN 27-29, 2014	Assoc Geog Informat Labs Europe; European Spatial Data Res Org; Intelligent Transport Syst & Serv; Czech Assoc Geoinformat; Slovak Assoc Geoinformat	Ostrava, CZECH REPUBLIC	1							WOS:000360174300018		
J	Blatt, Amy J.	Blatt, AJ							Geographical Representations of Patients and Their Health Conditions								Geotechnologies and the Environment				12				39	47		10.1007/978-3-319-12003-4_4			2015	2015										0							WOS:000357820400005		
J	Blatt, Amy J.	Blatt, AJ							Data Privacy and Ethical Uses of Volunteered Geographic Information								Geotechnologies and the Environment				12				49	59		10.1007/978-3-319-12003-4_5			2015	2015										3							WOS:000357820400006		
J	Blatt, Amy J.	Blatt, AJ							Collaborative Mapping								Geotechnologies and the Environment				12				63	75		10.1007/978-3-319-12003-4_6			2015	2015										1							WOS:000357820400007		
J	Blatt, Amy J.	Blatt, AJ							Geospatial Medicine								Geotechnologies and the Environment				12				101	110		10.1007/978-3-319-12003-4_9			2015	2015										1							WOS:000357820400010		
J	Wilke, Gwendolin								Equality in Approximate Tolerance Geometry								Advances in Intelligent Systems and Computing				322				365	376		10.1007/978-3-319-11313-5_33			2015	2015						7th IEEE International Conference on Intelligent Systems (IEEE IS)	SEP 24-26, 2014	Polish Acad Sci, Syst Res Inst; Polish Acad Sci, Dept IV Engn Sci; Ind Inst Automat & Measurements; Inst Elect & Elect Engineers, Poland Sect; Computat Intelligence Soc; Polish Operat & Syst Res Soc; Inst Elect Elect Engineers Syst, Man & Cybernet Soc; Inst Elect Elect Engineers Computat Intelligence Soc; Polish Neural Network Soc; Polish Assoc Artificial Intelligence; Inst Elect Elect Engineers	Warsaw, POLAND	0							WOS:000360172200033		
J	Sun, Bo; Abu Shufean, Md; Sun, Frank								A geographic information system framework for data visualisation in wireless sensor networks								INTERNATIONAL JOURNAL OF SENSOR NETWORKS				19	1			51	61		10.1504/IJSNET.2015.071385			2015	2015										0							WOS:000360156900007		
J	Wang, Kun; Wu, Yong; Yang, Chengjie; Zhang, Junqing								Research on the Route of Engineering Geological Informatization								AER-Advances in Engineering Research				2				436	441					2015	2015						AASRI International Conference on Industrial Electronics and Applications (IEA)	JUN 27-28, 2015	Amer Appl Sci Res Inst; Huazhong Normal Univ	London, ENGLAND	0							WOS:000359815600107		
J	Badenko, Vladimir; Terleev, Vitaly; Arefiev, Nikolay; Volkova, Julia; Nikonova, Olga								Agro-ecosystem Model AGROTOOL Coupled with GIS for Simulation of the Spatial Variability of the Soil Hydrophysical Properties								AER-Advances in Engineering Research				2				452	455					2015	2015						AASRI International Conference on Industrial Electronics and Applications (IEA)	JUN 27-28, 2015	Amer Appl Sci Res Inst; Huazhong Normal Univ	London, ENGLAND	15							WOS:000359815600111		
J	Liu, Xiaoliang; Jia, Zhiyang; Liu, Wanli								Spatial Disparity Analysis of Inner Mongolia Based on GIS								AER-Advances in Engineering Research				2				500	504					2015	2015						AASRI International Conference on Industrial Electronics and Applications (IEA)	JUN 27-28, 2015	Amer Appl Sci Res Inst; Huazhong Normal Univ	London, ENGLAND	0							WOS:000359815600123		
J	Zhou, Ying; Qu, Jiaxing; Wu, Juan; Liu, Fangping								Quantitatively Analyzed Vegetation Coverage and Its Dynamic Changes of Mulan County in Heilongjiang Province Based on RS and GIS								AER-Advances in Engineering Research				2				519	522					2015	2015						AASRI International Conference on Industrial Electronics and Applications (IEA)	JUN 27-28, 2015	Amer Appl Sci Res Inst; Huazhong Normal Univ	London, ENGLAND	0							WOS:000359815600128		
J	Li, Yong								The Design and Implementation of Novel Framework of the Internet of Things(IoT)								Advances in Intelligent Systems Research				126				1222	1225					2015	2015						1st International Conference on Information Sciences, Machinery, Materials and Energy (ICISMME)	APR 11-13, 2015	Budapest Univ Technol & Econ; Univ W England; Univ Technol Sydney; Univ Polytechn Bucharest; Univ Teknologi MARA	Chongqing, PEOPLES R CHINA	0							WOS:000359818900261		
J	Blandford, Benjamin; Grossardt, Ted; Shouse, Michael; Ripy, John								Intermodal Network Model of Coal Distribution in the United States								TRANSPORTATION RESEARCH RECORD					2479			69	77		10.3141/2479-09			2015	2015										0							WOS:000359751400010		
J	Khodabakhshi, Nastaran; Asadollahfardi, Gholamreza; Heidarzadeh, Nima								Application of a GIS-based DRASTIC model and groundwater quality index method for evaluation of groundwater vulnerability: a case study, Sefid-Dasht								WATER SCIENCE AND TECHNOLOGY-WATER SUPPLY				15	4			784	792		10.2166/ws.2015.032			2015	2015										2							WOS:000359978700014		
J	Deffontaines, B.; Kaveh, F.; Fruneau, B.; Arnaud, A.; Duro, J.								Monitoring Swelling Soils in Eastern Paris (France) Through DinSAR and PSI Interferometry: A Synthesis								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								195	202		10.1007/978-3-319-09048-1_38			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000038		
J	Brian, Marker								Communication of Geological Information in Planning of Urban Areas								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								335	338		10.1007/978-3-319-09048-1_64			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000064		
J	Tsangaratos, P.; Rozos, D.; Ilia, I.; Markantonis, K.								The Use of a Spatial Multi-Criteria Technique for Urban Suitability Assessment, Due to Extensive Mass Movements. The Case Study of Vitala Village, Kimi, Euboea, Greece								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								339	344		10.1007/978-3-319-09048-1_65			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000065		
J	De Mulder, Eduardo F. J.								Communicating Applied Geoscientific Expertise to Rural and Urban Planners: Some Lessons Learned								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								345	349		10.1007/978-3-319-09048-1_66			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000066		
J	Beer, Silvia; Lehrberger, Gerhard; Thuro, Kurosch								3D Mapping of Geological Base Data and Its Utilization for Urban Planning in Straubing, Germany								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								359	362		10.1007/978-3-319-09048-1_69			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000069		
J	Zonno, G.; Azzaro, R.; Meroni, F.; D'Amico, S.; Tuve, T.; Ferreira, M. A.; de Sa, F. Mota; Oliveira, C. S.; Brambilla, C.; Rotondi, R.; Varini, E.								Applying the Disruption Index Procedure to Evaluate the Urban Seismic Risk in the Mt. Etna Area (Italy)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								371	374		10.1007/978-3-319-09048-1_71			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000071		
J	Frolova, Nina; Bonnin, Jean; Larionov, Valery; Ugarov, Aleksander								Complexity in Seismic Risk Assessment at Different Levels with GIS Technology Application								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								381	385		10.1007/978-3-319-09048-1_73			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	3							WOS:000359015000073		
J	Andriani, Gioacchino Francesco; Diprizio, Giuseppe; Pellegrini, Vito								Landslide Susceptibility of the La Catola Torrent Catchment Area (Daunia Apennines, Southern Italy): A New Complex Multi-step Approach								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								387	392		10.1007/978-3-319-09048-1_74			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000074		
J	Tudes, Sule; Polatkan, Derya; Yavuz, Kadriye Burcu								Microzonation of Golbasi Special Environmental Protection Area with Respect to Geoenvironmental Criteria								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								393	396		10.1007/978-3-319-09048-1_75			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000075		
J	D'Angella, Annachiara; Canora, Filomena; Spilotro, Giuseppe								Sinkholes Susceptibility Assessment in Urban Environment Using Heuristic, Statistical and Artificial Neural Network (ANN) Models in Evaporite Karst System: A Case Study from Lesina Marina (Southern Italy)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								411	414		10.1007/978-3-319-09048-1_79			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000079		
J	Festa, Vincenzo; Fiore, Antonio; Miccoli, Maria Nilla; Parise, Mario; Spalluto, Luigi								Tectonics versus Karst Relationships in the Salento Peninsula (Apulia, Southern Italy): Implications for a Comprehensive Land-Use Planning								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								493	496		10.1007/978-3-319-09048-1_95			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000095		
J	Mohaghegh, Bahram; Mahshadnia, Fatemeh; Aghnianejad, Shabnam								Pre-identification of Staging Areas for Probable Earthquake of Tehran (Municipality No. 5) Using OWA Method								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								681	685		10.1007/978-3-319-09048-1_132			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000132		
J	Malek, Ziga; Zumpano, Veronica; Schroter, Dagmar; Glade, Thomas; Balteanu, Dan; Micu, Mihai								Scenarios of Land Cover Change and Landslide Susceptibility: An Example from the Buzau Subcarpathians, Romania								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								743	746		10.1007/978-3-319-09048-1_144			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000144		
J	El Boumeshouli, Sidi Mohamed; Lahrach, Abderrahim; Chaouni, Abdel-Ali; Deffontaines, Benoit								Geotechnical Study of Urban Soil and Subsoil of Fez City (N. Morocco) and Natural Risk Mapping Using Geographic Information System (GIS)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								763	768		10.1007/978-3-319-09048-1_148			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000148		
J	Pizziolo, Marco; Bernardi, Matteo; Daniele, Giovanna; Generali, Mauro; Piacentini, Daniela								Landslide Occurrences During the High-Intensity Rainfall Event of March-April 2013 in the Emilia-Romagna Region (North Apennines, Italy)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								777	780		10.1007/978-3-319-09048-1_151			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	2							WOS:000359015000151		
J	Morelli, Stefano; Battistini, Alessandro; Segoni, Samuele; Manzo, Goffredo; Ermini, Leonardo; Catani, Filippo								A Cost Effective Methodology for the Rapid Evaluation of the Flood Susceptibility Along Anthropized Rivers								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								849	852		10.1007/978-3-319-09048-1_164			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000164		
J	Mironov, Oleg								3-Dimensional Geological Mapping. Applications to Urban Geological Environment								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								927	931		10.1007/978-3-319-09048-1_180			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000180		
J	Kheffi, Ali; Pacyna, Daniel; Delforge, Philippe								The Numerical Map of Known Mine Shafts in Wallonia: A Useful Tool for Land Planning and Risk Management								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								933	936		10.1007/978-3-319-09048-1_181			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000181		
J	De Martini, P. M.; Alfonsi, L.; Brunori, C. A.; Campagnoli, P.; Cinti, F. R.; Civico, R.; Cucci, L.; Gambillara, R.; Livio, F.; Michetti, A. M.; Molisso, F.; Pantosti, D.; Pinzi, S.; Pucci, S.; Venuti, A.								Geological and Geophysical Approaches for the Definition of the Areas Prone to Liquefaction and for the Identification and Characterization of Paloeliquefaction Phenomena, the Case of the 2012 Emilia Epicentral Area, Italy								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								951	955		10.1007/978-3-319-09048-1_184			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000184		
J	Quadrio, Bruno; Ambrosanio, Maurizio; Ioannilli, Maria								A GIS-Based Tool for Reliability Assessment of Seismic Microzonation Studies According to Italian Instructions and Criteria								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								1123	1126		10.1007/978-3-319-09048-1_214			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	1							WOS:000359015000214		
J	Quadrio, Bruno; Bramerini, Fabrizio; Castenetto, Sergio; Naso, Giuseppe								A New Step for Seismic Microzonation Studies in Italy: Standards for Data Storage and Representation								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 5: URBAN GEOLOGY, SUSTAINABLE PLANNING AND LANDSCAPE EXPLOITATION								1169	1172		10.1007/978-3-319-09048-1_223			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359015000223		
J	Hassan, Tabyaoui; Benoit, Deffontaines; Abdel-Ali, Chaouni; Fatima, El Hammichi; Meriem, Lahsaini; Ahlam, Mounadel; Samuel, Magalhaes; Gerardo, Fortunato								Neotectonic and Mass Movements on the New Fez-Taza Highway (Northern Morocco)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 6: APPLIED GEOLOGY FOR MAJOR ENGINEERING PROJECTS								95	99		10.1007/978-3-319-09060-3_17			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359016200017		
J	Benoit, Deffontaines; Hassan, Tabyaoui; Fatima, El Hammichi; Abdel-Ali, Chaouni; Ahlam, Mounadel; Meriam, Lahsaini; Samuel, Magalhaes; Gerardo, Fortunato								Importance of Geological Map Updates in Engineering Geology, Application to the Rif-Chain and Its Foreland (Northern Morocco)								ENGINEERING GEOLOGY FOR SOCIETY AND TERRITORY, VOL 6: APPLIED GEOLOGY FOR MAJOR ENGINEERING PROJECTS								101	105		10.1007/978-3-319-09060-3_18			2015	2015						12th International IAEG Congress	SEP 15-19, 2014	IAEG	Torino, ITALY	0							WOS:000359016200018		
