PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Pindolia, Deepa K.; Garcia, Andres J.; Wesolowski, Amy; Smith, David L.; Buckee, Caroline O.; Noor, Abdisalan M.; Snow, Robert W.; Tatem, Andrew J.								Human movement data for malaria control and elimination strategic planning								MALARIA JOURNAL				11						205	10.1186/1475-2875-11-205			JUN 18 2012	2012										54							WOS:000308949400002		
J	Cohen, Marianne; Baudoin, Raymond; Palibrk, Milena; Persyn, Nicolas; Rhein, Catherine								Urban biodiversity and social inequalities in built-up cities: New evidences, next questions. The example of Paris, France								LANDSCAPE AND URBAN PLANNING				106	3			277	287		10.1016/j.landurbplan.2012.03.007			JUN 15 2012	2012										15							WOS:000305376100008		
J	Jiskoot, Hester; Mueller, Mark S.								Glacier fragmentation effects on surface energy balance and runoff: field measurements and distributed modelling								HYDROLOGICAL PROCESSES				26	12			1862	1876		10.1002/hyp.9288			JUN 15 2012	2012										12							WOS:000304909700011		
J	Chen, Li; Zhao, Yan; Li, Luxi; Chen, Bingheng; Zhang, Yunhui								Exposure assessment of phthalates in non-occupational populations in China								SCIENCE OF THE TOTAL ENVIRONMENT				427				60	69		10.1016/j.scitotenv.2012.03.090			JUN 15 2012	2012										45							WOS:000305111300008		
J	de Souza, Jose Joao L. L.; Schaefer, Carlos Ernesto G. R.; Abrahao, Walter Antonio P.; de Mello, Jaime Wilson V.; Simas, Felipe N. B.; da Silva, Juscimar; Francelino, Marcio R.								Hydrogeochemistry of sulfate-affected landscapes in Keller Peninsula, Maritime Antarctica								GEOMORPHOLOGY				155				55	61		10.1016/j.geomorph.2011.12.017			JUN 15 2012	2012										4							WOS:000304334900007		
J	Herrero-Jimenez, C. M.								An expert system for the identification of environmental impact based on a geographic information system								EXPERT SYSTEMS WITH APPLICATIONS				39	8			6672	6682		10.1016/j.eswa.2011.10.019			JUN 15 2012	2012										3							WOS:000302032600002		
J	Wu, Wen-Hsiang; Lin, Chin-Tsai; Peng, Kua-Hsin; Huang, Chiu-Chin								Applying hierarchical grey relation clustering analysis to geographical information systems - A case study of the hospitals in Taipei City								EXPERT SYSTEMS WITH APPLICATIONS				39	8			7247	7254		10.1016/j.eswa.2012.01.052			JUN 15 2012	2012										12							WOS:000302032600060		
J	Caicedo, Felix; Blazquez, Carola; Miranda, Pablo								Prediction of parking space availability in real time								EXPERT SYSTEMS WITH APPLICATIONS				39	8			7281	7290		10.1016/j.eswa.2012.01.091			JUN 15 2012	2012										33							WOS:000302032600064		
J	Radchuk, Viktoriia; WallisDeVries, Michiel F.; Schtickzelle, Nicolas								Spatially and Financially Explicit Population Viability Analysis of Maculinea alcon in The Netherlands								PLOS ONE				7	6					e38684	10.1371/journal.pone.0038684			JUN 14 2012	2012										6							WOS:000305347800014		
J	Baki, Abul Basar M.; Gan, Thian Yew								Riverbank migration and island dynamics of the braided Jamuna River of the Ganges-Brahmaputra basin using multi-temporal Landsat images								QUATERNARY INTERNATIONAL				263				148	161		10.1016/j.quaint.2012.03.016			JUN 14 2012	2012										17							WOS:000305434800016		
J	Li, Zhongjie; Yin, Wenwu; Clements, Archie; Williams, Gail; Lai, Shengjie; Zhou, Hang; Zhao, Dan; Guo, Yansha; Zhang, Yonghui; Wang, Jinfeng; Hu, Wenbiao; Yang, Weizhong								Spatiotemporal analysis of indigenous and imported dengue fever cases in Guangdong province, China								BMC INFECTIOUS DISEASES				12						132	10.1186/1471-2334-12-132			JUN 12 2012	2012										26							WOS:000307225400001		
J	Lee, Jungsoo; Lee, Kwangsoo								Construction of a REDD Monitoring System using GIS and RS Techniques Regular Paper								INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS				9						32	10.5772/45661			JUN 11 2012	2012										2							WOS:000306516200001		
J	Spradley, M. Katherine; Hamilton, Michelle D.; Giordano, Alberto								Spatial patterning of vulture scavenged human remains								FORENSIC SCIENCE INTERNATIONAL				219	1-3			57	63		10.1016/j.forsciint.2011.11.030			JUN 10 2012	2012										12							WOS:000304626800016		
J	Stroh, Emilie; Rittner, Ralf; Oudin, Anna; Ardo, Jonas; Jakobsson, Kristina; Bjork, Jonas; Tinnerberg, Hakan								Measured and modeled personal and environmental NO2 exposure								POPULATION HEALTH METRICS				10						10	10.1186/1478-7954-10-10			JUN 9 2012	2012										14							WOS:000309835900001		
J	Smit, Lidwien A. M.; van der Sman-de Beer, Femke; Opstal-van Winden, Annemieke W. J.; Hooiveld, Mariette; Beekhuizen, Johan; Wouters, Inge M.; Yzermans, Joris; Heederik, Dick								Q Fever and Pneumonia in an Area with a High Livestock Density: A Large Population-Based Study								PLOS ONE				7	6					e38843	10.1371/journal.pone.0038843			JUN 7 2012	2012										29							WOS:000305351700076		
J	Hayati, Elyas; Majnounian, Baris; Abdi, Ehsan								Qualitative evaluation and optimization of forest road network to minimize total costs and environmental impacts								IFOREST-BIOGEOSCIENCES AND FORESTRY				5				121	125		10.3832/ifor0610-009			JUN 5 2012	2012										12							WOS:000305956400003		
J	Taviani, Elisa; Spagnoletti, Matteo; Ceccarelli, Daniela; Haley, Bradd J.; Hasan, Nur A.; Chen, Arlene; Colombo, Mauro M.; Huq, Anwar; Colwell, Rita R.								Genomic analysis of ICEVchBan8: An atypical genetic element in Vibrio cholerae								FEBS LETTERS				586	11			1617	1621		10.1016/j.febslet.2012.03.064			JUN 4 2012	2012										9							WOS:000304472300009		
J	Feltman, Joel A.; Straka, Thomas J.; Post, Christopher J.; Sperry, Stephen L.								Geospatial Analysis Application to Forecast Wildfire Occurrences in South Carolina								FORESTS				3	2			265	282		10.3390/f3020265			JUN 2012	2012										0							WOS:000315414900007		
J	Broadley, Martin R.; Chilimba, Allan D. C.; Joy, Edward J. M.; Young, Scott D.; Black, Colin R.; Ander, E. Louise; Watts, Michael J.; Hurst, Rachel; Fairweather-Tait, Susan J.; White, Philip J.; Gibson, Rosalind S.								Dietary Requirements for Magnesium, but not Calcium, are Likely to be met in Malawi Based on National Food Supply Data								INTERNATIONAL JOURNAL FOR VITAMIN AND NUTRITION RESEARCH				82	3			192	199		10.1024/0300-9831/a000111			JUN 2012	2012										8							WOS:000314481100009		
J	Mohammed, Wisam; Al-Jenaid, Sabah Saleh								Sustainable Planning for Environmental Sensitive Area using Multi Criteria\Multi Objective Spatial Analysis: Case Study El-Dabaa, Egypt								ARAB GULF JOURNAL OF SCIENTIFIC RESEARCH				30	2-3			78	87					JUN-SEP 2012	2012										0							WOS:000314325500003		
J	Voarintsoa, N. R. G.; Cox, R.; Razanatseheno, M. O. M.; Rakotondrazafy, A. F. M.								RELATION BETWEEN BEDROCK GEOLOGY, TOPOGRAPHY AND LAVAKA DISTRIBUTION IN MADAGASCAR								SOUTH AFRICAN JOURNAL OF GEOLOGY				115	2			225	250		10.2113/gssajg.115.225			JUN 2012	2012										6							WOS:000311258900006		
J	Brantley, Mary D.; Lu, Hua; Barfield, Wanda D.; Holt, James B.; Williams, Alcia								Mapping US Pediatric Hospitals and Subspecialty Critical Care for Public Health Preparedness and Disaster Response, 2008								DISASTER MEDICINE AND PUBLIC HEALTH PREPAREDNESS				6	2			117	125		10.1001/dmp.2012.28			JUN 2012	2012										4							WOS:000309724900008		
J	Curtis, Jacqueline W.; Curtis, Andrew; Upperman, Jeffrey S.								Using a Geographic Information System (GIS) to Assess Pediatric Surge Potential After an Earthquake								DISASTER MEDICINE AND PUBLIC HEALTH PREPAREDNESS				6	2			163	169		10.1001/dmp.2012.25			JUN 2012	2012										1							WOS:000309724900015		
J	Batista, Teresa; Mendes, Paula; Vila-Vicosa, Carlos; Veigas, Mafalda; Cavaco, Joana; Cabezas, Jose; Pozo, Luis; Arancibia, Natalia; Paiva-Ferreira, Rodrigo; Pinto-Gomes, Carlos								Contribution to Local Landscape Units definition in OTALEX II								ACTA BOTANICA GALLICA				159	2			169	175		10.1080/12538078.2012.696931			JUN 2012	2012										1							WOS:000307240900004		
J	Barrachina, Maria; Maria Serra-Diaz, Josep; Francesc Tulla, Antoni; Cristobal, Jordi								ON THE LINK BETWEEN SOCIO-ECONOMIC DEVELOPMENT AND LANDSCAPE CHANGES IN TWO PYRENEAN VALLEYS: THE TRUE CHALLENGE OF MULTIFUNCTIONALITY								ENVIRONMENTAL ENGINEERING AND MANAGEMENT JOURNAL				11	6			1077	1086					JUN 2012	2012						Environment and Pyrenees International Conference (EPIC)	OCT 19-21, 2012		Univ Navarre, Pamplona, SPAIN	4							WOS:000308651400004		
J	de Moraes Goncalves, Jose Leonardo; Alvares, Clayton Alcarde; Goncalves, Thais Dias; Moreira e Moreira, Rildo; Teixeira Mendes, Joao Carlos; Gava, Jose Luiz								Soil and productivity mapping of Eucalyptus grandis plantations, using a geographic information system								SCIENTIA FORESTALIS				40	94			187	201					JUN 2012	2012										3							WOS:000306678500006		
J	Maruyama, Yoshihisa; Yamazaki, Fumio; Matsuzaki, Shizuko; Miura, Hiroyuki; Estrada, Miguel								Evaluation of Building Damage and Tsunami Inundation Based on Satellite Images and GIS Data Following the 2010 Chile Earthquake								EARTHQUAKE SPECTRA				28				S165	S178		10.1193/1.4000023			JUN 2012	2012										7							WOS:000308573000010		
J	Singh, R. B.; Kumar, Dilip								Remote sensing and GIS for land use/cover mapping and integrated land management: case from the middle Ganga plain								FRONTIERS OF EARTH SCIENCE				6	2			167	176		10.1007/s11707-012-0319-x			JUN 2012	2012										1							WOS:000308557100006		
J	Hanari-Bojd, A. A.; Vatandoost, H.; Oshaghi, M. A.; Charrahy, Z.; Haghdoost, A. A.; Sedaghat, M. M.; Abedi, F.; Soltani, M.; Raeisi, A.								Larval habitats and biodiversity of anopheline mosquitoes (Diptera: Culicidae) in a malarious area of southern Iran								JOURNAL OF VECTOR BORNE DISEASES				49	2			91	100					JUN 2012	2012										17							WOS:000308519200007		
J	Ignacio Besteiro, Sebastian; Julia Gaspari, Fernanda								Modelization of the sediments emission in a watershed with forestations of Northeast Pampean								REVISTA DE LA FACULTAD DE CIENCIAS AGRARIAS				44	1			111	127					JUN 2012	2012										2							WOS:000307910100010		
J	Watts, Adam C.; Ambrosia, Vincent G.; Hinkley, Everett A.								Unmanned Aircraft Systems in Remote Sensing and Scientific Research: Classification and Considerations of Use								REMOTE SENSING				4	6			1671	1692		10.3390/rs4061671			JUN 2012	2012										192							WOS:000306759100009		
J	Blair, Robert J.; Carigan, E. Deven; Currens, James C.; O'dell, Phillip W.; Ray, Joseph A.; Seay, James E.								Pilot study to integrate existing karst flow data for Kentucky, USA into the National Hydrography Dataset of US Geological Survey								CARBONATES AND EVAPORITES				27	2			123	131		10.1007/s13146-012-0094-5			JUN 2012	2012										0							WOS:000306589300006		
J	Iordache, Eugen; Nita, Mihai-Daniel; Clinciu, Ioan								Planning Forest Accessibility with a Low Ecological Impact								CROATIAN JOURNAL OF FOREST ENGINEERING				33	1			143	148					JUN 2012	2012										3							WOS:000306771500013		
J	Majlingova, Andrea								Opening-up of Forests for Fire Extinguishing Purposes								CROATIAN JOURNAL OF FOREST ENGINEERING				33	1			159	168					JUN 2012	2012										2							WOS:000306771500015		
J	Vagiona, D. G.; Karanikolas, N. M.								A MULTICRITERIA APPROACH TO EVALUATE OFFSHORE WIND FARMS SITING IN GREECE								GLOBAL NEST JOURNAL				14	2			235	243					JUN 2012	2012										9							WOS:000307745500017		
J	Devi, Priya S.; Balamohan, T. N.; Thangam, M.; Kumar, J. Ashok; Ramachandrudu, K.; Korikanthimath, V. S.								A study on diversity and distribution of kokum (Garcinia indica (Choisy) Thouars) using DIVA-GIS in Goa with respect to fruit characters								INDIAN JOURNAL OF HORTICULTURE				69	2			156	162					JUN 2012	2012										0							WOS:000307038300003		
J	Bechir, M.; Schelling, E.; Hamit, M. A.; Tanner, M.; Zinsstag, J.								Parasitic Infections, Anemia and Malnutrition Among Rural Settled and Mobile Pastoralist Mothers and Their Children in Chad								ECOHEALTH				9	2			122	131		10.1007/s10393-011-0727-5			JUN 2012	2012										15							WOS:000307406100003		
J	Sahoo, Prachi Misra; Rai, Anil; Ahmad, Tauqueer; Singh, Randhir; Handique, Bijoy Krishna								ESTIMATION OF ACREAGE UNDER PADDY CROP IN JAINTIA HILLS DISTRICT OF MEGHALAYA USING REMOTE SENSING AND GIS								INTERNATIONAL JOURNAL OF AGRICULTURAL AND STATISTICAL SCIENCES				8	1			193	202					JUN 2012	2012										1							WOS:000307372000020		
J	Kumas, Hasan; Gencer, Cevriye; Maras, Hakan								DETERMINATION FASTEST PATH FOR HEAVY VEHICLES TAKING INTO ACCOUNT ROAD SLOPE AND HORIZONTAL CURVE RADIUS								JOURNAL OF THE FACULTY OF ENGINEERING AND ARCHITECTURE OF GAZI UNIVERSITY				27	2			385	395					JUN 2012	2012										0							WOS:000306568200017		
J	Daniel-Renteria, I. C.; Serrano, A.; Sanchez-Rojas, G.								Distribution of the Antillean manatee (Trichecus manatus manatus) in the Alvarado Lagoon System (Veracruz, Mexico)								CIENCIAS MARINAS				38	2			459	465		10.7773/cm.v38i2.2062			JUN 2012	2012										1							WOS:000306632500009		
J	Young, David; Clinton, Patrick; Specht, David; Collura, T. Chris Mochon; Lee, Henry, II								Determining bathymetric distributions of the eelgrass Zostera marina L. in three turbid estuaries on the eastern North Pacific coast								BOTANICA MARINA				55	3			229	240		10.1515/bot-2011-0011			JUN 2012	2012										1							WOS:000306458300004		
J	Karunatillake, Suniti; Gasnault, Olivier; Squyres, Steven W.; Keller, John M.; Janes, Daniel M.; Boynton, William; Newsom, Horton E.								Martian Case Study of Multivariate Correlation and Regression with Planetary Datasets								EARTH MOON AND PLANETS				108	3-4			253	273		10.1007/s11038-012-9395-x			JUN 2012	2012										6							WOS:000305954400008		
J	Robles-Ortega, M. D.; Ortega, L.; Feito, F. R.								Design of Topologically Structured Geo-database for Interactive Navigation and Exploration in 3D Web-Based Urban Information Systems								JOURNAL OF ENVIRONMENTAL INFORMATICS				19	2			79	92		10.3808/jei.201200211			JUN 2012	2012										5							WOS:000306454800003		
J	Tong, S. T. Y.; Sun, Y.; Yang, Y. J.								Generating a Future Land Use Change Scenario with a Modified Population-Coupled Markov Cellular Automata Model								JOURNAL OF ENVIRONMENTAL INFORMATICS				19	2			108	119		10.3808/jei.201200213			JUN 2012	2012										6							WOS:000306454800005		
J	Coppa, S.; De Lucia, G. A.; Massaro, G.; Magni, P.								Density and distribution of Patella ferruginea in a Marine Protected Area (western Sardinia, Italy): Constraint analysis for population conservation								MEDITERRANEAN MARINE SCIENCE				13	1			108	117		10.12681/mms.27			JUN 2012	2012										12							WOS:000306303500010		
J	Leoniak, George; Barnum, Sarah; Atwood, Jonathan L.; Rinehart, Kurt; Elbroch, Mark								Testing GIS-generated Least-cost Path Predictions for Martes pennanti (Fisher) and its Application for Identifying Mammalian Road-crossings in Northern New Hampshire								NORTHEASTERN NATURALIST				19	2			147	156		10.1656/045.019.0201			JUN 2012	2012										2							WOS:000306517000001		
J	Fang, Shi-Bo; Yang, Wu-Nian; Zhang, Xin-Shi								Assessment of farmland afforestation in the upstream Yangtze River, China								OUTLOOK ON AGRICULTURE				41	2			97	101		10.5367/oa.2012.0080			JUN 2012	2012										4							WOS:000306532700005		
J	Tiwari, Akhilesh; Jaga, Praveen Kumar								Precision farming in India - a review								OUTLOOK ON AGRICULTURE				41	2			139	143		10.5367/oa.2012.0082			JUN 2012	2012										2							WOS:000306532700011		
J	Anderson, Eric D.; Long, Ryan A.; Atwood, M. Paul; Kie, John G.; Thomas, Terry R.; Zager, Peter; Bowyer, R. Terry								Winter resource selection by female mule deer Odocoileus hemionus: functional response to spatio-temporal changes in habitat								WILDLIFE BIOLOGY				18	2			153	163		10.2981/11-048			JUN 2012	2012										10							WOS:000306251800005		
J	Karakas, Recep								Does Black-Winged Kite Elanus caeruleus (Desfontaines, 1789) Have an Expansion in its Range in Turkey?								ACTA ZOOLOGICA BULGARICA				64	2			209	214					JUN 2012	2012										2							WOS:000305777800014		
J	Burkey, Mark L.								Decomposing geographic accessibility into component parts: methods and an application to hospitals								ANNALS OF REGIONAL SCIENCE				48	3			783	800		10.1007/s00168-010-0415-3			JUN 2012	2012										4							WOS:000305807600008		
J	Pupienis, Donatas; Zilinskas, Gintautas; Jarmalavicius, Darius; Satkunas, Jonas								Dynamics of the Nemunas River delta front during the period 1910-2005								BALTICA				25	1			45	56		10.5200/baltica.2012.25.04			JUN 2012	2012										0							WOS:000305926600004		
J	Somodi, Imelda; Carni, Andraz; Ribeiro, Daniela; Podobnikar, Tomaz								Recognition of the invasive species Robinia pseudacacia from combined remote sensing and GIS sources								BIOLOGICAL CONSERVATION				150	1			59	67		10.1016/j.biocon.2012.02.014			JUN 2012	2012										18							WOS:000305724100008		
J	Hopkinson, Chris; Collins, Tim; Anderson, Axel; Pomeroy, John; Spooner, Ian								Spatial Snow Depth Assessment Using LiDAR Transect Samples and Public GIS Data Layers in the Elbow River Watershed, Alberta								CANADIAN WATER RESOURCES JOURNAL				37	2			69	87		10.4296/cwrj3702893			SUM 2012	2012										11							WOS:000305548100001		
J	Mario Zapata, Carlos; Mauricio Toro, Francisco; Isabel Marin, Maria								MAPWINDOW VS. ARCGIS: TOWARDS FEATURING THE INTEROPERABILITY BETWEEN GEOGRAPHIC INFORMATION SYSTEMS								DYNA-COLOMBIA				79	173			25	33					JUN 2012	2012										2							WOS:000305846600004		
J	Nielsen, Anders; Trolle, Dennis; Sondergaard, Martin; Lauridsen, Torben L.; Bjerring, Rikke; Olesen, Jorgen E.; Jeppesen, Erik								Watershed land use effects on lake water quality in Denmark								ECOLOGICAL APPLICATIONS				22	4			1187	1200		10.1890/11-1831.1			JUN 2012	2012										33							WOS:000305836600010		
J	Okabe, Shigemitsu; Ueta, Genyo; Tsuboi, Toshihiro; Takami, Jun								Study on Switching Impulse Test Waveform for UHV-class Electric Power Equipment								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				19	3			793	802		10.1109/TDEI.2012.6215082			JUN 2012	2012										2							WOS:000305606600007		
J	Hoshino, Toshihiro; Maruyama, Shiro; Ohtsuka, Shinya; Hikita, Masayuki; Wada, Junichi; Okabe, Shigemitsu								Sensitivity Comparison of Disc- and Loop-type Sensors using the UHF Method to Detect Partial Discharges in GIS								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				19	3			910	916		10.1109/TDEI.2012.6215094			JUN 2012	2012										11							WOS:000305606600019		
J	Ueta, Genyo; Wada, Junichi; Okabe, Shigemitsu; Miyashita, Makoto; Nishida, Chieko; Kamei, Mitsuhito								Insulation Performance of Three Types of Micro-defects in Inner Epoxy Insulators								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				19	3			947	954		10.1109/TDEI.2012.6215098			JUN 2012	2012										22							WOS:000305606600023		
J	Zhang, Lu; Zhang, Qiaogen; Liu, Shi; Liu, Fenglian; Li, Long; Yin, Yu; Shi, Weidong; Chen, Weijiang								Insulation Characteristics of 1100 kV GIS under Very Fast Transient Overvoltage and Lightning Impulse								IEEE TRANSACTIONS ON DIELECTRICS AND ELECTRICAL INSULATION				19	3			1029	1036		10.1109/TDEI.2012.6215109			JUN 2012	2012										8							WOS:000305606600034		
J	Chen, Peng; Zhang, Jiquan; Jiang, Xinyu; Liu, Xingpeng; Bao, Yulong; Sun, Yingyue								Scenario Simulation-Based Assessment of Trip Difficulty for Urban Residents under Rainstorm Waterlogging								INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH				9	6			2057	2074		10.3390/ijerph9062057			JUN 2012	2012										4							WOS:000305808900005		
J	Ghosh, Dibyendu; Chakravarty, Debashish								Integration of DInSAR Technique and Conventional Methods through GIS for Verification of Quantified Surface Changes								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	2			179	190		10.1007/s12524-011-0148-5			JUN 2012	2012										1							WOS:000305983600002		
J	Punia, Milap; Singh, Laxman								Entropy Approach for Assessment of Urban Growth: A Case Study of Jaipur, INDIA								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	2			231	244		10.1007/s12524-011-0141-z			JUN 2012	2012										5							WOS:000305983600007		
J	Altin, Turkan Bayer								Geomorphic Signatures of Active Tectonic in Drainage Basins in the Southern Bolkar Mountain, Turkey								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	2			271	285		10.1007/s12524-011-0145-8			JUN 2012	2012										1							WOS:000305983600010		
J	Patel, Dhruvesh P.; Dholakia, Mrugen B.; Naresh, N.; Srivastava, Prashant K.								Water Harvesting Structure Positioning by Using Geo-Visualization Concept and Prioritization of Mini-Watersheds Through Morphometric Analysis in the Lower Tapi Basin								JOURNAL OF THE INDIAN SOCIETY OF REMOTE SENSING				40	2			299	312		10.1007/s12524-011-0147-6			JUN 2012	2012										26							WOS:000305983600012		
J	Rowlands, Gwilym; Purkis, Sam; Riegl, Bernhard; Metsamaa, Liisa; Bruckner, Andrew; Renaud, Philip								Satellite imaging coral reef resilience at regional scale. A case-study from Saudi Arabia								MARINE POLLUTION BULLETIN				64	6			1222	1237		10.1016/j.marpolbul.2012.03.003			JUN 2012	2012										32							WOS:000306032700031		
J	Shi, Wenzhong; Wong, Man Sing; Wang, Jingzhi; Zhao, Yuanling								Analysis of Airborne Particulate Matter (PM2.5) over Hong Kong Using Remote Sensing and GIS								SENSORS				12	6			6825	6836		10.3390/s120606825			JUN 2012	2012										17							WOS:000305801400003		
J	Poirazidis, Kostas S.; Zografou, Konstantina; Kordopatis, Panagiotis; Kalivas, Dionissios P.; Arianoutsou, Margarita; Kazanis, Dimitrios; Korakaki, Evangelia								A GIS-based integrated approach predicts accurately post-fire Aleppo pine regeneration at regional scale								ANNALS OF FOREST SCIENCE				69	4			519	529		10.1007/s13595-012-0222-3			JUN 2012	2012										2							WOS:000305518600011		
J	Serbaji, M. M.; Azri, C.; Medhioub, K.								Anthropogenic Contributions to Heavy Metal Distributions in the Surface and Sub-surface Sediments of the Northern Coast of Sfax, Tunisia								INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH				6	3			613	626					SUM 2012	2012										26							WOS:000305447200004		
J	Hudak, P. F.								Nitrate and Chloride Concentrations in Groundwater beneath a Portion of the Trinity Group Outcrop Zone, Texas								INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH				6	3			663	668					SUM 2012	2012										5							WOS:000305447200009		
J	Ruiz-Arias, J. A.; Terrados, J.; Perez-Higueras, P.; Pozo-Vazquez, D.; Almonacid, G.								Assessment of the renewable energies potential for intensive electricity production in the province of Jaen, southern Spain								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				16	5			2994	3001		10.1016/j.rser.2012.02.006			JUN 2012	2012										24							WOS:000305354200056		
J	Defne, Zafer; Haas, Kevin A.; Fritz, Hermann M.; Jiang, Lide; French, Steven P.; Shi, Xuan; Smith, Brennan T.; Neary, Vincent S.; Stewart, Kevin M.								National geodatabase of tidal stream power resource in USA								RENEWABLE & SUSTAINABLE ENERGY REVIEWS				16	5			3326	3338		10.1016/j.rser.2012.02.061			JUN 2012	2012										16							WOS:000305354200087		
J	Flisberg, P.; Liden, B.; Roennqvist, M.; Selander, J.								Route selection for best distances in road databases based on drivers' and customers' preferences								CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE				42	6			1126	1140		10.1139/X2012-063			JUN 2012	2012										9							WOS:000305155500012		
J	Wu, Hao; Zhou, Lu; Chi, Xu; Li, Yan; Sun, Yurong								Quantifying and analyzing neighborhood configuration characteristics to cellular automata for land use simulation considering data source error								EARTH SCIENCE INFORMATICS				5	2			77	86		10.1007/s12145-012-0097-8			JUN 2012	2012										13							WOS:000305461100001		
J	Magesh, N. S.; Jitheshlal, K. V.; Chandrasekar, N.; Jini, K. V.								GIS based morphometric evaluation of Chimmini and Mupily watersheds, parts of Western Ghats, Thrissur District, Kerala, India								EARTH SCIENCE INFORMATICS				5	2			111	121		10.1007/s12145-012-0101-3			JUN 2012	2012										8							WOS:000305461100005		
J	Kim, Jeongkon; Noh, Joonwon; Son, Kyungho; Kim, Ikjae								Impacts of GIS data quality on determination of runoff and suspended sediments in the Imha watershed in Korea								GEOSCIENCES JOURNAL				16	2			181	192		10.1007/s12303-012-0013-8			JUN 2012	2012										5							WOS:000305664000008		
J	Bartpho, Thanatchaporn; Wongsurawat, Thidathip; Wongratanacheewin, Surasakdi; Talaat, Adel M.; Karoonuthaisiri, Nitsara; Sermswan, Rasana W.								Genomic Islands as a Marker to Differentiate between Clinical and Environmental Burkholderia pseudomallei								PLOS ONE				7	6					e37762	10.1371/journal.pone.0037762			JUN 1 2012	2012										6							WOS:000305339900008		
J	Safi, Ahmad Saleh; Smith, William James, Jr.; Liu, Zhnongwei								Rural Nevada and Climate Change: Vulnerability, Beliefs, and Risk Perception								RISK ANALYSIS				32	6			1041	1059		10.1111/j.1539-6924.2012.01836.x			JUN 2012	2012										56							WOS:000305395100011		
J	Li, Lianfa; Wang, Jinfeng; Leung, Hareton; Zhao, Sisi								A Bayesian Method to Mine Spatial Data Sets to Evaluate the Vulnerability of Human Beings to Catastrophic Risk								RISK ANALYSIS				32	6			1072	1092		10.1111/j.1539-6924.2012.01790.x			JUN 2012	2012										7							WOS:000305395100013		
J	Bontos, Marius Daniel; Vasiliu, Daniela								A Pilot Web-based System for Environmental Health Impact Assessment of Air Pollution								STUDIES IN INFORMATICS AND CONTROL				21	2			127	136					JUN 2012	2012										2							WOS:000305494200002		
J	Shanmugasundaram, Jothiganesh; Soulalay, Vongdeuane; Chettiyappan, Visvanathan								Geographic information system-based healthcare waste management planning for treatment site location and optimal transportation routeing								WASTE MANAGEMENT & RESEARCH				30	6			587	595		10.1177/0734242X11427941			JUN 2012	2012										7							WOS:000305188000005		
J	Khak, V. A.; Kozyreva, E. A.								Changes of geological environment due to the anthropogenic impacts: a case study of south of East Siberia, Russia								ZEITSCHRIFT FUR GEOMORPHOLOGIE				56	2			183	199		10.1127/0372-8854/2011/0064			JUN 2012	2012										4							WOS:000305166700003		
J	Vally, Hassan; Peel, Mark; Dowse, Gary K.; Cameron, Scott; Codde, Jim P.; Hanigan, Ivan; Lindsay, Michael D. A.								Geographic Information Systems used to describe the link between the risk of Ross River virus infection and proximity to the Leschenault estuary, WA								AUSTRALIAN AND NEW ZEALAND JOURNAL OF PUBLIC HEALTH				36	3			229	235		10.1111/j.1753-6405.2012.00869.x			JUN 2012	2012										11							WOS:000304814900009		
J	Tavares de Lucena, Kerle Dayana; Medeiros Cavalcanti da Silva, Ana Tereza; de Moraes, Ronei Marcos; da Silva, Cesar Cavalcanti; Pinheiro Bezerra, Italla Maria								Spatial analysis of domestic violence against women from 2002 to 2005 in Joao Pessoa, Paraiba State, Brazil								CADERNOS DE SAUDE PUBLICA				28	6			1111	1121		10.1590/S0102-311X2012000600010			JUN 2012	2012										5							WOS:000304828500010		
J	Rowberry, Matt D.								A comparison of three terrain parameters that may be used to identify denudation surfaces within a GIS: A case study from Wales, United Kingdom								COMPUTERS & GEOSCIENCES				43				147	158		10.1016/j.cageo.2011.09.016			JUN 2012	2012										5							WOS:000305202500017		
J	Turk, T.; Gumusay, U.; Tatar, O.								Creating infrastructure for seismic microzonation by Geographical Information Systems (GIS): A case study in the North Anatolian Fault Zone (NAFZ)								COMPUTERS & GEOSCIENCES				43				167	176		10.1016/j.cageo.2011.10.006			JUN 2012	2012										8							WOS:000305202500019		
