PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Maury, Shrikant; Tiwari, R. K.; Balaji, S.								Joint application of satellite remote sensing, ground penetrating radar (GPR) and resistivity techniques for targeting ground water in fractured Ophiolites of South Andaman Island, India								ENVIRONMENTAL EARTH SCIENCES				75	3					237	10.1007/s12665-015-5007-1			FEB 2016	2016										0							WOS:000370241400059		
J	Moustafa, Sayed S. R.; Al-Arifi, Nassir S. N.; Jafri, Muhammad Kamran; Naeem, Muhammad; Alawadi, Eslam A.; Metwaly, Mohamed A.								First level seismic microzonation map of Al-Madinah province, western Saudi Arabia using the geographic information system approach								ENVIRONMENTAL EARTH SCIENCES				75	3					251	10.1007/s12665-015-5073-4			FEB 2016	2016										0							WOS:000370241400073		
J	Perovic, Veljko; Jaramaz, Darko; Zivotic, Ljubomir; Cakmak, Dragan; Mrvic, Vesna; Milanovic, Misko; Saljnikov, Elmira								Design and implementation of WebGIS technologies in evaluation of erosion intensity in the municipality of NIS (Serbia)								ENVIRONMENTAL EARTH SCIENCES				75	3					211	10.1007/s12665-015-4857-x			FEB 2016	2016										1							WOS:000370241400033		
J	Pires, Ana; Chamine, Helder I.; Piqueiro, Francisco; Perez-Alberti, Augusto; Rocha, Fernando								Combining coastal geoscience mapping and photogrammetric surveying in maritime environments (Northwestern Iberian Peninsula): focus on methodology								ENVIRONMENTAL EARTH SCIENCES				75	3					196	10.1007/s12665-015-4936-z			FEB 2016	2016										0							WOS:000370241400018		
J	Ye, Luping; Fang, Linchuan; Tan, Wenfeng; Wang, Yunqiang; Huang, Yu								Exploring the effects of landscape structure on aerosol optical depth (AOD) patterns using GIS and HJ-1B images								ENVIRONMENTAL SCIENCE-PROCESSES & IMPACTS				18	2			265	276		10.1039/c5em00538h			FEB 2016	2016										1							WOS:000370690900011		
J	Moreno-Jimenez, Antonio; Canada-Torrecilla, Rosa; Jesus Vidal-Dominguez, Maria; Palacios-Garcia, Antonio; Martinez-Suarez, Pedro								Assessing environmental justice through potential exposure to air pollution: A socio-spatial analysis in Madrid and Barcelona, Spain								GEOFORUM				69				117	131		10.1016/j.geoforum.2015.12.008			FEB 2016	2016										4							WOS:000370099800014		
J	Nakatani, Kana; Hayami, Satoshi; Satofuka, Yoshifumi; Mizuyama, Takahisa								Case study of debris flow disaster scenario caused by torrential rain on Kiyomizu-dera, Kyoto, Japan - using Hyper KANAKO system								JOURNAL OF MOUNTAIN SCIENCE				13	2			193	202		10.1007/s11629-015-3517-7			FEB 2016	2016										0							WOS:000370161700001		
J	Kulikov, Maksim; Schickhoff, Udo; Borchardt, Peter								Spatial and seasonal dynamics of soil loss ratio in mountain rangelands of south-western Kyrgyzstan								JOURNAL OF MOUNTAIN SCIENCE				13	2			316	329		10.1007/s11629-014-3393-6			FEB 2016	2016										1							WOS:000370161700012		
J	Jafari, Reza; Bakhshandehmehr, Leila								Quantitative Mapping and Assessment of Environmentally Sensitive Areas to Desertification in Central Iran								LAND DEGRADATION & DEVELOPMENT				27	2			108	119		10.1002/ldr.2227			FEB 2016	2016										16							WOS:000370151700002		
J	Weinzierl, Thomas; Wehberg, Jan; Boehner, Juergen; Conrad, Olaf								Spatial Assessment of Land Degradation Risk for the Okavango River Catchment, Southern Africa								LAND DEGRADATION & DEVELOPMENT				27	2			281	294		10.1002/ldr.2426			FEB 2016	2016										3							WOS:000370151700018		
J	Santos, Rolando O.; Lirman, Diego; Pittman, Simon J.								Long-term spatial dynamics in vegetated seascapes: fragmentation and habitat loss in a human-impacted subtropical lagoon								MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE				37	1			200	214		10.1111/maec.12259			FEB 2016	2016										0							WOS:000370133500014		
J	Roatsch, Th.; Kersten, E.; Matz, K. -D.; Preusker, F.; Scholten, F.; Jaumann, R.; Raymond, C. A.; Russell, C. T.								Ceres Survey Atlas derived from Dawn Framing Camera images								PLANETARY AND SPACE SCIENCE				121				115	120		10.1016/j.pss.2015.12.005			FEB 2016	2016										10							WOS:000370459600012		
J	Ito, Masakazu; Lespinats, Sylvain; Merten, Jens; Malbranche, Philippe; Kurokawa, Kosuke								Life cycle assessment and cost analysis of very large-scale PV systems and suitable locations in the world								PROGRESS IN PHOTOVOLTAICS				24	2			159	174		10.1002/pip.2650			FEB 2016	2016										7							WOS:000370324900003		
J	Kougias, Ioannis; Bodis, Katalin; Jaeger-Waldau, Arnulf; Monforti-Ferrario, Fabio; Szabo, Sandor								Exploiting existing dams for solar PV system installations								PROGRESS IN PHOTOVOLTAICS				24	2			229	239		10.1002/pip.2640			FEB 2016	2016										7							WOS:000370324900010		
J	Singh, Mritunjay Kumar; Gupta, R. D.; Snehmani; Bhardwaj, Anshuman; Ganju, Ashwagosha								Scenario-Based Validation of Moderate Resolution DEMs Freely Available for Complex Himalayan Terrain								PURE AND APPLIED GEOPHYSICS				173	2			463	485		10.1007/s00024-015-1119-5			FEB 2016	2016										5							WOS:000370201700010		
J	Blasco, Ruth; Rose, Jordi; Smith, Krister T.; Christian Maul, Lutz; Sanudo, Pablo; Barkai, Ran; Gopher, Avi								Tortoises as a dietary supplement: A view from the Middle Pleistocene site of Qesem Cave, Israel								QUATERNARY SCIENCE REVIEWS				133				165	182		10.1016/j.quascirev.2015.12.006			FEB 1 2016	2016										7							WOS:000370458400011		
J	Dawood, Maya; Cappelle, Cindy; El Najjar, Maan E.; Khalil, Mohamad; El Hassan, Bachar; Pomorski, Denis; Peng, Jing								Virtual 3D city model as a priori information source for vehicle localization system								TRANSPORTATION RESEARCH PART C-EMERGING TECHNOLOGIES				63				1	22		10.1016/j.trc.2015.12.003			FEB 2016	2016										1							WOS:000370313300001		
J	Yildirim, Volkan; Nisanci, Recep; Colak, Ebru Husniye; Yildiz, Okan								A GIS-based siting technique for automatic weather stations in Trabzon, Turkey								WEATHER				71	2			43	49		10.1002/wea.2695			FEB 2016	2016										0							WOS:000370274700009		
J	Youssef, Ahmed Mohamed; Pourghasemi, Hamid Reza; El-Haddad, Bosy A.; Dhahry, Basem K.								Landslide susceptibility maps using different probabilistic and bivariate statistical models and comparison of their performance at Wadi Itwad Basin, Asir Region, Saudi Arabia								BULLETIN OF ENGINEERING GEOLOGY AND THE ENVIRONMENT				75	1			63	87		10.1007/s10064-015-0734-9			FEB 2016	2016										16							WOS:000369994600006		
J	Dursun, Omer Faruk; Celiker, Murat; Firat, Mahmut								Hydrological Properties of the Derme Karstic Springs by Using Hydrogeochemical Analyses and Environmental Isotope Techniques								CLEAN-SOIL AIR WATER				44	2						10.1002/clen.201400035			FEB 2016	2016										0							WOS:000369959600004		
J	Cutts, Bethany B.; Fang, Danqi; Hornik, Kaitlyn; London, Jonathan K.; Schwarz, Kirsten; Cadenasso, Mary L.								Media Frames and Shifting Places of Environmental (In) Justice: A Qualitative Historical Geographic Information System Method								ENVIRONMENTAL JUSTICE				9	1			23	28		10.1089/env.2015.0027			FEB 1 2016	2016										0							WOS:000369864600001		
J	Gladki, Arkadiusz; Zielenkiewicz, Piotr; Kaczanowski, Szymon								Dominance from the perspective of gene-gene and gene-chemical interactions								GENETICA				144	1			23	36		10.1007/s10709-015-9875-9			FEB 2016	2016										0							WOS:000370160200003		
J	Kochel, R. Craig; Hayes, Benjamin R.; Muhlbauer, Jason; Hancock, Zac; Rockwell, Darin								Geomorphic response to catastrophic flooding in north-central Pennsylvania from Tropical Storm Lee (September 2011): Intersection of fluvial disequilibrium and the legacy of logging								GEOSPHERE				12	1			305	345		10.1130/GES01180.1			FEB 2016	2016										0							WOS:000369539200015		
J	Yi, Chaeyeon; Kim, Kyu Rang; An, Seung Man; Choi, Young-Jean; Holtmann, Achim; Jaenicke, Britta; Fehrenbach, Ute; Scherer, Dieter								Estimating spatial patterns of air temperature at building-resolving spatial resolution in Seoul, Korea								INTERNATIONAL JOURNAL OF CLIMATOLOGY				36	2			533	549		10.1002/joc.4363			FEB 2016	2016										2							WOS:000369991700001		
J	Case, Bradley S.; Zawar-Reza, Peyman; Tait, Andrew								Simulating topoclimatic data to support bioclimatic research in alpine environments: application and assessment of a mesoscale atmospheric model								INTERNATIONAL JOURNAL OF CLIMATOLOGY				36	2			885	899		10.1002/joc.4390			FEB 2016	2016										1							WOS:000369991700025		
J	Zou, Lu-Xi; Chen, Mao-Jie; Sun, Ling								Haemorrhagic fever with renal syndrome: literature review and distribution analysis in China								INTERNATIONAL JOURNAL OF INFECTIOUS DISEASES				43				95	100		10.1016/j.ijid.2016.01.003			FEB 2016	2016										6							WOS:000369789900019		
J	Gonzalez-Ferreras, A. M.; Barquin, J.; Penas, F. J.								Integration of habitat models to predict fish distributions in several watersheds of Northern Spain								JOURNAL OF APPLIED ICHTHYOLOGY				32	1			204	216		10.1111/jai.13024			FEB 2016	2016										3							WOS:000369998000043		
J	Bellu, Annalisa; Sanches Fernandes, Luis F.; Cortes, Rui M. V.; Pacheco, Fernando A. L.								A framework model for the dimensioning and allocation of a detention basin system: The case of a flood-prone mountainous watershed								JOURNAL OF HYDROLOGY				533				567	580		10.1016/j.jhydrol.2015.12.043			FEB 2016	2016										8							WOS:000370086200047		
J	Gonzalez-Jorge, Higinio; Puente, Ivan; Roca, David; Martinez-Sanchez, Joaquin; Conde, Borja; Arias, Pedro								UAV Photogrammetry Application to the Monitoring of Rubble Mound Breakwaters								JOURNAL OF PERFORMANCE OF CONSTRUCTED FACILITIES				30	1					04014194	10.1061/(ASCE)CF.1943-5509.0000702			FEB 2016	2016										4							WOS:000370078300020		
J	Tavakoly, Ahmad A.; Maidment, David R.; McClelland, James W.; Whiteaker, Tim; Yang, Zong-Liang; Griffin, Claire; David, Cedric H.; Meyer, Lisa								A GIS FRAMEWORK FOR REGIONAL MODELING OF RIVERINE NITROGEN TRANSPORT: CASE STUDY, SAN ANTONIO AND GUADALUPE BASINS								JOURNAL OF THE AMERICAN WATER RESOURCES ASSOCIATION				52	1			1	15		10.1111/1752-1688.12355			FEB 2016	2016										4							WOS:000369999100001		
J	Maletzke, Benjamin T.; Wielgus, Robert B.; Pierce, D. John; Martorello, Donald A.; Stinson, Derek W.								A meta-population model to predict occurrence and recovery of wolves								JOURNAL OF WILDLIFE MANAGEMENT				80	2			368	376		10.1002/jwmg.1008			FEB 2016	2016										1							WOS:000369817500019		
J	Novick, Richard P.; Ram, Geeta								The Floating (Pathogenicity) Island: A Genomic Dessert								TRENDS IN GENETICS				32	2			114	126					FEB 2016	2016										10							WOS:000370095200005		
J	Dai, C.; Cai, Y. P.; Ren, W.; Xie, Y. F.; Guo, H. C.								Identification of optimal placements of best management practices through an interval-fuzzy possibilistic programming model								AGRICULTURAL WATER MANAGEMENT				165				108	121		10.1016/j.agwat.2015.10.016			FEB 2016	2016										5							WOS:000369203500011		
J	Weller, Daniel; Shiwakoti, Suvash; Bergholz, Peter; Grohn, Yrjo; Wiedmann, Martin; Strawn, Laura K.								Validation of a Previously Developed Geospatial Model That Predicts the Prevalence of Listeria monocytogenes in New York State Produce Fields								APPLIED AND ENVIRONMENTAL MICROBIOLOGY				82	3			797	807		10.1128/AEM.03088-15			FEB 2016	2016										2							WOS:000369373800004		
J	Hofer, Tim; Sunak, Yasin; Siddique, Hafiz; Madlener, Reinhard								Wind farm siting using a spatial Analytic Hierarchy Process approach: A case study of the Stadteregion Aachen								APPLIED ENERGY				163				222	243		10.1016/j.apenergy.2015.10.138			FEB 1 2016	2016										16							WOS:000369204500022		
J	Ozceylan, Eren; Erbas, Mehmet; Tolon, Mert; Kabak, Mehmet; Durgut, Temel								Evaluation of freight villages: A GIS-based multi-criteria decision analysis								COMPUTERS IN INDUSTRY				76				38	52		10.1016/j.compind.2015.12.003			FEB 2016	2016										2							WOS:000369457500004		
J	Chagumaira, Christopher; Rurinda, Jairos; Nezomba, Hatirarami; Mtambanengwe, Florence; Mapfumo, Paul								Use patterns of natural resources supporting livelihoods of smallholder communities and implications for climate change adaptation in Zimbabwe								ENVIRONMENT DEVELOPMENT AND SUSTAINABILITY				18	1			237	255		10.1007/s10668-015-9637-y			FEB 2016	2016										0							WOS:000369537000014		
J	Afshar, Sirous; Shamsai, Abolfazl; Saghafian, Bahram								Dam sediment tracking using spectrometry and Landsat 8 satellite image, Taleghan Basin, Iran								ENVIRONMENTAL MONITORING AND ASSESSMENT				188	2					104	10.1007/s10661-015-5052-y			FEB 2016	2016										1							WOS:000369430100029		
J	Morshed, Md. Manjur; Islam, Md. Tazmul; Jamil, Raihan								Soil salinity detection from satellite image analysis: an integrated approach of salinity indices and field data								ENVIRONMENTAL MONITORING AND ASSESSMENT				188	2					119	10.1007/s10661-015-5045-x			FEB 2016	2016										1							WOS:000369430100044		
J	Xu, Jianling; Wang, Hanxi; Liu, Yuanyuan; Ma, Mengchao; Zhang, Tian; Zheng, Xiaoxue; Zong, Meihan								Ecological risk assessment of heavy metals in soils surrounding oil waste disposal areas								ENVIRONMENTAL MONITORING AND ASSESSMENT				188	2					125	10.1007/s10661-016-5093-x			FEB 2016	2016										3							WOS:000369430100050		
J	Ramon Molina, Juan; Rodriguez y Silva, Francisco; Angel Herrera, Miguel								Integrating economic landscape valuation into Mediterranean territorial planning								ENVIRONMENTAL SCIENCE & POLICY				56				120	128		10.1016/j.envsci.2015.11.010			FEB 2016	2016										4							WOS:000369195700013		
J	Grygar, T. Matys; Elznicova, J.; Tumova, S.; Famera, M.; Balogh, M.; Kiss, T.								Floodplain architecture of an actively meandering river (the Ploucnice River, the Czech Republic) as revealed by the distribution of pollution and electrical resistivity tomography								GEOMORPHOLOGY				254				41	56		10.1016/j.geomorph.2015.11.012			FEB 1 2016	2016										8							WOS:000369561000004		
J	El Ganainy, Hesham; Demirkan, M. Melih; Gutierrez, Juan Jose; Ramanathan, Raghav; Hatipoglu, Bulent; Adib, Mazen Elias; Barton, Daniel								Stability of Solution Cavities in Urban Developments: A Case Study Towards Enhancing Geohazard Risk Assessment								GEOTECHNICAL AND GEOLOGICAL ENGINEERING				34	1			125	141		10.1007/s10706-015-9933-1			FEB 2016	2016										0							WOS:000369317700009		
J	Torab, Magdy								Geomorphological & Geoarchaeological Indicators of the Holocene Sea-Level Changes on Ras El Hekma Area, NW Coast of Egypt								JOURNAL OF AFRICAN EARTH SCIENCES				114				85	95		10.1016/j.jafrearsci.2015.11.001			FEB 2016	2016										0							WOS:000369561200011		
J	Luo, Mingming; Chen, Zhihua; Yin, Dechao; Jakada, Hamza; Huang, He; Zhou, Hong; Wang, Tao								Surface flood and underground flood in Xiangxi River Karst Basin: Characteristics, models, and comparisons								JOURNAL OF EARTH SCIENCE				27	1			15	21		10.1007/s12583-016-0624-5			FEB 2016	2016										4							WOS:000369239800003		
J	Winston, William E.; Criss, Robert E.								Dependence of mean and peak streamflow on basin area in the conterminous United States								JOURNAL OF EARTH SCIENCE				27	1			83	88		10.1007/s12583-016-0631-6			FEB 2016	2016										0							WOS:000369239800010		
J	Lopez Martinez, Francisco; Perez Morales, Alfredo; Gil Guirado, Salvador								In landscape management all of us have something to say. A holistic method for landscape Preservability evaluation in a Mediterranean region								LAND USE POLICY				51				172	183		10.1016/j.landusepol.2015.11.004			FEB 2016	2016										0							WOS:000369555700016		
J	Liu, Dun-Long; Zhou, Zi-Yong; Wu, Qian; Tang, Dan								Symbol recognition and automatic conversion in GIS vector maps								PETROLEUM SCIENCE				13	1			173	181		10.1007/s12182-015-0068-z			FEB 2016	2016										0							WOS:000369529900015		
J	Rahmati, Omid; Haghizadeh, Ali; Stefanidis, Stefanos								Assessing the Accuracy of GIS-Based Analytical Hierarchy Process for Watershed Prioritization; Gorganrood River Basin, Iran								WATER RESOURCES MANAGEMENT				30	3			1131	1150		10.1007/s11269-015-1215-4			FEB 2016	2016										7							WOS:000369520900015		
J	Mallinis, Giorgos; Gitas, Ioannis Z.; Tasionas, Georgios; Maris, Fotis								Multitemporal Monitoring of Land Degradation Risk Due to Soil Loss in a Fire-Prone Mediterranean Landscape Using Multi-decadal Landsat Imagery								WATER RESOURCES MANAGEMENT				30	3			1255	1269		10.1007/s11269-016-1224-y			FEB 2016	2016										3							WOS:000369520900022		
J	Van Deventer, Heidi; Nel, Jeanne; Mbona, Namhla; Job, Nancy; Ewart-Smith, Justine; Snaddon, Kate; Maherry, Ashton								Desktop classification of inland wetlands for systematic conservation planning in data-scarce countries: mapping wetland ecosystem types, disturbance indices and threatened species associations at country-wide scale								AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS				26	1			57	75		10.1002/aqc.2605			FEB 2016	2016										2							WOS:000369005100006		
J	To, Uyen; Proctor, Deborah								Introduction to the "Fellows and Young GIs Section"								DIGESTIVE DISEASES AND SCIENCES				61	2			354	354		10.1007/s10620-015-3995-z			FEB 2016	2016										0							WOS:000369012100008		
J	Wang, Guobo; Chen, Lei; Huang, Qin; Xiao, Yuechen; Shen, Zhenyao								The influence of watershed subdivision level on model assessment and identification of non-point source priority management areas								ECOLOGICAL ENGINEERING				87				110	119		10.1016/j.ecoleng.2015.11.041			FEB 2016	2016										3							WOS:000368899800014		
J	Cervelli, Elena; Pindozzi, Stefania; Capolupo, Alessandra; Okello, Collins; Rigillo, Marina; Boccia, Lorenzo								Ecosystem services and bioremediation of polluted areas								ECOLOGICAL ENGINEERING				87				139	149		10.1016/j.ecoleng.2015.09.045			FEB 2016	2016										4							WOS:000368899800018		
J	Wang, Hong; Zhou, Shunli; Li, Xiaobing; Liu, Honghai; Chi, Dengkai; Xu, Kaikai								The influence of climate change and human activities on ecosystem service value								ECOLOGICAL ENGINEERING				87				224	239		10.1016/j.ecoleng.2015.11.027			FEB 2016	2016										5							WOS:000368899800029		
J	Glanville, K.; Ryan, T.; Tomlinson, M.; Muriuki, G.; Ronan, M.; Pollett, A.								A Method for Catchment Scale Mapping of Groundwater-Dependent Ecosystems to Support Natural Resource Management (Queensland, Australia)								ENVIRONMENTAL MANAGEMENT				57	2			432	449		10.1007/s00267-015-0612-z			FEB 2016	2016										1							WOS:000368638500014		
J	Ren, Chongfeng; Guo, Ping; Li, Mo; Li, Ruihuan								An innovative method for water resources carrying capacity research - Metabolic theory of regional water resources								JOURNAL OF ENVIRONMENTAL MANAGEMENT				167				139	146		10.1016/j.jenvman.2015.11.033			FEB 1 2016	2016										6							WOS:000368745000017		
J	Kuk-Hyun Ahn; Merwade, Venkatesh								Role of Watershed Geomorphic Characteristics on Flooding in Indiana, United States								JOURNAL OF HYDROLOGIC ENGINEERING				21	2						10.1061/(ASCE)HE.1943-5584.0001289			FEB 2016	2016										2							WOS:000368805800015		
J	Ghekiere, Ariane; Carver, Alison; Veitch, Jenny; Salmon, Jo; Deforche, Benedicte; Timperio, Anna								Does parental accompaniment when walking or cycling moderate the association between physical neighbourhood environment and active transport among 10-12 year old?								JOURNAL OF SCIENCE AND MEDICINE IN SPORT				19	2			149	153		10.1016/j.jsams.2015.01.003			FEB 2016	2016										3							WOS:000368752900011		
J	Zhi, Yuyou; Li, Peng; Shi, Jiachun; Zeng, Lingzao; Wu, Laosheng								Source identification and apportionment of soil cadmium in cropland of Eastern China: a combined approach of models and geographic information system								JOURNAL OF SOILS AND SEDIMENTS				16	2			467	475		10.1007/s11368-015-1263-7			FEB 2016	2016										4							WOS:000368686500014		
J	Zhang, Jingjing; Wang, Yang; Liu, Jingshuang; Liu, Qiang; Zhou, Qiuhong								Multivariate and geostatistical analyses of the sources and spatial distribution of heavy metals in agricultural soil in Gongzhuling, Northeast China								JOURNAL OF SOILS AND SEDIMENTS				16	2			634	644		10.1007/s11368-015-1225-0			FEB 2016	2016										4							WOS:000368686500029		
J	Kleipool, L. M.; Reijmer, J. J. G.; Hardebol, N. J.; Bertotti, G.; Aurell, M.; Badenas, B.								Fracture distribution along an Upper Jurassic carbonate ramp, NE Spain								MARINE AND PETROLEUM GEOLOGY				70				201	221		10.1016/j.marpetgeo.2015.11.017			FEB 2016	2016										3							WOS:000368954600013		
J	Lankila, T.; Nayha, S.; Rautio, A.; Rusanen, J.; Taanila, A.; Koiranen, M.								Is geographical distance a barrier in the use of public primary health services among rural and urban young adults? Experience from Northern Finland								PUBLIC HEALTH				131				82	91		10.1016/j.puhe.2015.10.020			FEB 2016	2016										4							WOS:000368590100012		
J	Liu, Fenglian; Lin, Aiwen; Wang, Huanhuan; Peng, Yuling; Hong, Song								Global research trends of geographical information system from 1961 to 2010: a bibliometric analysis								SCIENTOMETRICS				106	2			751	768		10.1007/s11192-015-1789-x			FEB 2016	2016										2							WOS:000369017300013		
J	Ullah, Kazi Masel; Mansourian, Ali								Evaluation of Land Suitability for Urban Land-Use Planning: Case Study Dhaka City								TRANSACTIONS IN GIS				20	1			20	37		10.1111/tgis.12137			FEB 2016	2016										5							WOS:000368797000002		
J	Garnett, Ryan; Kanaroglou, Pavlos								Qualitative GIS: An Open Framework Using SpatiaLite and Open Source GIS								TRANSACTIONS IN GIS				20	1			144	159		10.1111/tgis.12163			FEB 2016	2016										1							WOS:000368797000008		
J	Koester, Robert J.; Greatbatch, Ian								Missing Aircraft Crash Sites and Spatial Relationships to the Last Radar Fix								AEROSPACE MEDICINE AND HUMAN PERFORMANCE				87	2			114	121		10.3357/AMHP.4396.2016			FEB 2016	2016										0							WOS:000368555400006		
J	Chugh, Shikha; Yu, T. Edward; Jackson, Samuel W.; Larson, James A.; English, Burton C.; Cho, Seong-Hoon								Economic analysis of alternative logistics systems for Tennessee-produced switchgrass to penetrate energy markets								BIOMASS & BIOENERGY				85				25	34		10.1016/j.biombioe.2015.11.017			FEB 2016	2016										2							WOS:000368435800004		
J	Montgomery, Timothy David; Han, Han-Sup; Kizha, Anil Raj								Modeling work plan logistics for centralized biomass recovery operations in mountainous terrain								BIOMASS & BIOENERGY				85				262	270		10.1016/j.biombioe.2015.11.023			FEB 2016	2016										4							WOS:000368435800032		
J	Laasasenaho, Kari; Lensu, Anssi; Rintala, Jukka								Planning land use for biogas energy crop production: The potential of cutaway peat production lands								BIOMASS & BIOENERGY				85				355	362		10.1016/j.biombioe.2015.12.030			FEB 2016	2016										2							WOS:000368435800043		
J	Alexakis, Dimitrios D.; Sarris, Apostolos; Kalaitzidis, Chariton; Papadopoulos, Nikos; Soupios, Pantelis								Integrated use of satellite remote sensing, GIS, and ground spectroscopy techniques for monitoring olive oil mill waste disposal areas on the island of Crete, Greece								INTERNATIONAL JOURNAL OF REMOTE SENSING				37	3			669	693		10.1080/01431161.2015.1136444			FEB 2016	2016										4							WOS:000368723800011		
J	Mukhopadhyay, Anirban; Hazra, Sugata; Mitra, Debasish; Hutton, C.; Chanda, Abhra; Mukherjee, Sandip								Characterizing the multi-risk with respect to plausible natural hazards in the Balasore coast, Odisha, India: a multi-criteria analysis (MCA) appraisal								NATURAL HAZARDS				80	3			1495	1513		10.1007/s11069-015-2035-9			FEB 2016	2016										1							WOS:000368640300005		
J	Laureri, Federica; Minciardi, Riccardo; Robba, Michela								An algorithm for the optimal collection of wet waste								WASTE MANAGEMENT				48				56	63		10.1016/j.wasman.2015.09.020			FEB 2016	2016										3							WOS:000368563500007		
J	Khan, Md Mohib-Ul-Haque; Jain, Siddharth; Vaezi, Mandi; Kumar, Amit								Development of a decision model for the techno-economic assessment of municipal solid waste utilization pathways								WASTE MANAGEMENT				48				548	564		10.1016/j.wasman.2015.10.016			FEB 2016	2016										8							WOS:000368563500062		
J	Benedek, Jozsef; Ciobanu, Silviu Marian; Man, Titus Cristian								Hotspots and social background of urban traffic crashes: A case study in Cluj-Napoca (Romania)								ACCIDENT ANALYSIS AND PREVENTION				87				117	126		10.1016/j.aap.2015.11.026			FEB 2016	2016										6							WOS:000368221900013		
J	Song, Miaomiao; Li, Wenwen; Zhou, Bin; Lei, Ting								Spatiotemporal data representation and its effect on the performance of spatial analysis in a cyberinfrastructure environment - A case study with raster zonal analysis								COMPUTERS & GEOSCIENCES				87				11	21		10.1016/j.cageo.2015.11.005			FEB 2016	2016										0							WOS:000368220600002		
J	Kocianova, Lenka; Melichar, Rostislav								OATools: An Arc Map add-in for the orientation analysis of geological structures								COMPUTERS & GEOSCIENCES				87				67	75		10.1016/j.cageo.2015.12.005			FEB 2016	2016										2							WOS:000368220600007		
J	Kantakumar, Lakshmi N.; Kumar, Shamita; Schneider, Karl								Spatiotemporal urban expansion in Pune metropolis, India using remote sensing								HABITAT INTERNATIONAL				51				11	22		10.1016/j.habitatint.2015.10.007			FEB 2016	2016										9							WOS:000368219800002		
J	Chen, Yingbiao; Chang, Kang-tsung; Han, Fuzhuang; Karacsonyi, David; Qian, Qinglan								Investigating urbanization and its spatial determinants in the central districts of Guangzhou, China								HABITAT INTERNATIONAL				51				59	69		10.1016/j.habitatint.2015.10.013			FEB 2016	2016										5							WOS:000368219800007		
J	Singh, S. K.; Singh, Prafull; Gautam, S. K.								Appraisal of urban lake water quality through numerical index, multivariate statistics and earth observation data sets								INTERNATIONAL JOURNAL OF ENVIRONMENTAL SCIENCE AND TECHNOLOGY				13	2			445	456		10.1007/s13762-015-0850-x			FEB 2016	2016										5							WOS:000368163100005		
J	Trinh, Linda; Larsen, Kristian; Faulkner, Guy E.; Plotnikoff, Ronald C.; Rhodes, Ryan E.; North, Scott; Courneya, Kerry S.								Social-ecological correlates of physical activity in kidney cancer survivors								JOURNAL OF CANCER SURVIVORSHIP				10	1			164	175		10.1007/s11764-015-0462-y			FEB 2016	2016										3							WOS:000368149000016		
J	Torresan, Silvia; Critto, Andrea; Rizzi, Jonathan; Zabeo, Alex; Furlan, Elisa; Marcomini, Antonio								DESYCO: A decision support system for the regional risk assessment of climate change impacts in coastal zones								OCEAN & COASTAL MANAGEMENT				120				49	63		10.1016/j.ocecoaman.2015.11.003			FEB 2016	2016										7							WOS:000368220500005		
J	Wu, Zaixing; Yu, Zhiming; Song, Xiuxian; Li, Yanfeng; Cao, Xihua; Yuan, Yongquan								A methodology for assessing and mapping pressure of human activities on coastal region based on stepwise logic decision process and GIS technology								OCEAN & COASTAL MANAGEMENT				120				80	87		10.1016/j.ocecoaman.2015.11.016			FEB 2016	2016										2							WOS:000368220500008		
J	Seenath, Avidesh; Wilson, Matthew; Miller, Keith								Hydrodynamic versus GIS modelling for coastal flood vulnerability assessment: Which is better for guiding coastal management?								OCEAN & COASTAL MANAGEMENT				120				99	109		10.1016/j.ocecoaman.2015.11.019			FEB 2016	2016										8							WOS:000368220500010		
J	Tsou, Ming-Cheng								Online analysis process on Automatic Identification System data warehouse for application in vessel traffic service								PROCEEDINGS OF THE INSTITUTION OF MECHANICAL ENGINEERS PART M-JOURNAL OF ENGINEERING FOR THE MARITIME ENVIRONMENT				230	1			199	215		10.1177/1475090214541426			FEB 2016	2016										0							WOS:000367845400017		
J	Calvert, Kirby								From 'energy geography' to 'energy geographies': Perspectives on a fertile academic borderland								PROGRESS IN HUMAN GEOGRAPHY				40	1			105	125		10.1177/0309132514566343			FEB 2016	2016										25							WOS:000368327300006		
J	Waity, Julia F.								Spatial Inequality in Access to Food Assistance in Indiana								SOCIOLOGICAL INQUIRY				86	1			103	126		10.1111/soin.12098			FEB 2016	2016										1							WOS:000367999600005		
J	Gordon, J. J.								On the feasibility of extracting dose-response curves from clinical DVH data using correlation and regression analysis								BIOMEDICAL PHYSICS & ENGINEERING EXPRESS				2	1					UNSP 015018	10.1088/2057-1976/2/1/015018			FEB 2016	2016										0							WOS:000406021900018		
